title,content,author,category,published_date,page_url
ECOWAS urges member states to recognise national biometric identity card,"Mr. Siaw-Boateng, the Director Free Movement of Persons and Migration stressed the ENBIC's security benefits and assured ECOWAS support to Sierra Leone's implementation efforts.",Zadok Kwame Gyesi,,"Jun - 29 - 2024 , 12:52",https://www.graphic.com.gh/news/general-news/ecowas-urges-member-states-to-recognise-national-biometric-identity-card.html
Alan to abolish existing cocoa loan syndication arrangements to reduce borrowing,He has consequently asked Ghanaian voters to reject both the NPP and NDC and instead vote for him on the ticket of his Movement for Change in the 2024 elections.,Zadok Kwame Gyesi,Politics,"Jun - 29 - 2024 , 11:30",https://www.graphic.com.gh/news/politics/alan-to-abolish-existing-cocoa-loan-syndication-arrangements-to-reduce-borrowing.html
"Every child must grow in safe, nurturing environment","The National Director of SOS Children's Villages in Ghana, Alexander Mar Kekula, said their support system had been significant in the 50 years of their existence in the country, contributing positively to the transformation of more than 4,500 lives.",Mary Anane-Amponsah,,"Jun - 29 - 2024 , 10:34",https://www.graphic.com.gh/news/general-news/every-child-must-grow-in-safe-nurturing-environment.html
Accidents claim more lives in election year  NRSA,"“What the politicians need to know is that winning elections is about numbers and if you lose a life, you will lose a vote and jeopardise your chances of winning the election,” the CEO added.",Timothy Ngnenebe,,"Jun - 29 - 2024 , 09:52",https://www.graphic.com.gh/news/general-news/accidents-claim-more-lives-in-election-year-nrsa.html
Prof. Amakyi expresses concern over inappropriate social media content,"Some of the participants also said institutional systems must support values that keep society peaceful, loving and safe.",Shirley Asiedu-Addo,,"Jun - 29 - 2024 , 09:44",https://www.graphic.com.gh/news/general-news/prof-amakyi-expresses-concern-over-inappropriate-social-media-content.html
Dont allow politicians to use you as conduits for violence - MCE urges youth,GNA,Daily Graphic,Politics,"Jun - 29 - 2024 , 09:27",https://www.graphic.com.gh/news/politics/dont-allow-politicians-to-use-you-as-conduits-for-violence-mce-urges-youth.html
Female pupils in Gbulahagu JHS supported with bicycles for school,"“We, however, call for more help for other students within the same district and its environs facing the same plight,” he said.",Nana Konadu Agyeman,,"Jun - 29 - 2024 , 08:34",https://www.graphic.com.gh/news/general-news/female-pupils-in-gbulahagu-jhs-supported-with-bicycles-for-school.html
"Marijuana, cocaine, heroin making Africa hard drugs transit hub  UNODC","""The evidence is clear: investing in drug prevention saves lives by protecting communities from the harmful effects of drugs"", the Regional Representative at UNODC Regional Office for West and Central Africa, Dr. Amado Philip de Andrés, said, adding, ""It also weakens criminal groups by reducing the profits they generate from people' addictions.""",Mary Anane-Amponsah,,"Jun - 29 - 2024 , 08:00",https://www.graphic.com.gh/news/general-news/marijuana-cocaine-heroin-making-africa-hard-drugs-transit-hub-unodc.html
NGO fetes retired GBC staff,"The rest are Organising Secretary, George Magnus; Chaplains, Sulemana Porter, Rev. Ernest Opoku and Rev. Nat Okai, while Michael Nyaku was made an ex-officio member.",Daily Graphic,,"Jun - 29 - 2024 , 07:46",https://www.graphic.com.gh/news/general-news/ngo-fetes-retired-gbc-staff.html
US Ambassador confers with Ya-Na,GNA,Zadok Kwame Gyesi,,"Jun - 29 - 2024 , 07:41",https://www.graphic.com.gh/news/general-news/us-ambassador-confers-with-ya-na.html
ECOWAS defence chiefs propose $2.6 billion budget,Advertisement,Mary Mensah,,"Jun - 29 - 2024 , 07:36",https://www.graphic.com.gh/news/general-news/ecowas-defence-chiefs-propose-2-6-billion-budget.html
Ahiagbah criticizes NDC's stance on Ghana's debt relief agreement,"In his post, Mr. Ahiagbah also extended commendations to President Akufo-Addo for his leadership, Dr. Mohammed Amin Adam for successfully concluding the negotiations, and Ken Ofori-Atta for laying the foundation for this positive outcome.",GraphicOnline,Politics,"Jun - 28 - 2024 , 21:13",https://www.graphic.com.gh/news/politics/npp-criticizes-ndcs-stance-on-ghanas-debt-relief-agreement.html
NPRA directs SSNIT to suspend processes seeking to engage Rock City as strategic investor until...,The main objective of the protest is to exert pressure on the government to immediately halt the proposed sale of a 60 percent stake in four prominent hotels.,Zadok Kwame Gyesi,,"Jun - 28 - 2024 , 19:22",https://www.graphic.com.gh/news/general-news/npra-directs-ssnit-to-suspend-processes-seeking-to-engage-rock-city-as-strategic-investor-until.html
Kwaku Kwarteng chairs new Economy Committee in Parliament,"""I am letting them [Minority] know some of the proactive steps we have taken on this side of the House to throw a serious challenge that it is not just about governance. We have a new Economy Committee and it is going to be the most important Committee in this House,"" he stated.",Zadok Kwame Gyesi,Politics,"Jun - 28 - 2024 , 16:10",https://www.graphic.com.gh/news/politics/afenyo-markin-announces-new-changes-to-majority-leadership.html
NDC Summons Central Regional Chairman over withdrawal of Assin Central candidate,A separate letter from the Regional Functional Executive Committee to the Assin Central chairman indicated that Migyimah would be suspended for six months pending adjudication by the Regional Disciplinary Committee.,Graphic Online,Politics,"Jun - 28 - 2024 , 15:39",https://www.graphic.com.gh/news/politics/ndc-summons-central-regional-chairman-over-withdrawal-of-assin-central-candidate.html
National airline plan hits snag,Advertisement,Maclean Kwofi,,"Jun - 28 - 2024 , 15:26",https://www.graphic.com.gh/news/general-news/ghana-news-national-airline-plan-hits-snag.html
Canada commits to strengthening partnership with Ghana,,Jemima Okang Addae,,"Jun - 28 - 2024 , 15:08",https://www.graphic.com.gh/news/general-news/canada-commits-to-strengthening-partnership-with-ghana.html
Tailor convicted for stealing from church offertory box,The Police received copies of the CCTV footage for evidential purposes.,GNA,,"Jun - 28 - 2024 , 14:47",https://www.graphic.com.gh/news/general-news/tailor-convicted-for-stealing-from-church-offertory-box.html
Woman assaulted by male colleague in viral video says attack was over GH90,He is expected to be sentenced on July 1.,Graphic Online,,"Jun - 28 - 2024 , 14:01",https://www.graphic.com.gh/news/general-news/woman-assaulted-by-colleague-in-viral-video-says-attack-was-over-gh-90.html
Court convicts man who assaulted female colleague at Nkawkaw,,Zadok Kwame Gyesi,,"Jun - 28 - 2024 , 13:23",https://www.graphic.com.gh/news/general-news/court-convicts-man-who-assaulted-female-colleague-at-nkawkaw.html
Debt forgiveness will help restructuring efforts - Mahama to South Korean Ambassador,"With the upcoming elections, Mr Mahama raised concerns about the independence of the Electoral Commission. He urged South Korea and the international community to advocate free and fair elections in Ghana, and cautioned against using the military in elections unless necessary.",Daily Graphic,Politics,"Jun - 28 - 2024 , 12:47",https://www.graphic.com.gh/news/politics/ghana-news-debt-forgiveness-will-help-restructuring-efforts-mahama-to-south-korean-ambassador.html
Be measured in your utterances on running mate choice - Majority Leader to NPP MPs,"Before this latest development, several names, including Dr Yaw Osei Adutwum, Education Minister; Chief of Staff, Frema Osei Opare; Irene Naa Torshie Addo, and Ursula Owusu Ekuful had been tipped as potential running mates for Dr Bawumia’s bid.",Zadok Kwame Gyesi,Politics,"Jun - 28 - 2024 , 12:45",https://www.graphic.com.gh/news/politics/be-measured-in-your-utterances-on-running-mate-choice-majority-leader-to-npp-mps.html
Operationalise Ashanti Regional Hospital Asantehene,"Briefing the team, the consultant on the project, Nana Abu Bonsra, said works stalled following the Domestic Debt Exchange Programme. He, however, said work on the project had since resumed following the necessary signals from officials, and added that it was about 53 per cent complete.",Kwadwo Baffoe Donkor,,"Jun - 28 - 2024 , 12:44",https://www.graphic.com.gh/news/general-news/ghana-news-operationalise-ashanti-regional-hospital-asantehene.html
I will review our current tax systems to eliminate oppressive taxes - Alan Kyerematen,,Zadok Kwame Gyesi,Politics,"Jun - 28 - 2024 , 12:05",https://www.graphic.com.gh/news/politics/i-will-review-our-current-tax-systems-to-eliminate-oppressive-taxes-alan-kyerematen.html
GCB posts impressive financial results - Puts recapitalisation plans on hold,"“This comprehensive approach, coupled with our intensified efforts on cross-selling will enable us to achieve higher revenue growth rates especially non-funded income,” he added.",Emmanuel Bruce,,"Jun - 28 - 2024 , 12:01",https://www.graphic.com.gh/news/general-news/ghana-news-gcb-posts-impressive-financial-results-puts-recapitalisation-plans-on-hold.html
I will build low-cost houses across Ghana - Mahama,,Zadok Kwame Gyesi,Politics,"Jun - 28 - 2024 , 11:50",https://www.graphic.com.gh/news/politics/i-will-build-low-cost-houses-across-ghana-mahama.html
Kumasi: One suspect arrested in robbery incident which killed policeman at Ahodwo,The police has assured it will ensure that all suspects will be arrested for justice.,Hannah Kutin,,"Jun - 28 - 2024 , 10:47",https://www.graphic.com.gh/news/general-news/kumasi-one-suspect-arrested-in-robbery-incident-which-killed-policeman-at-ahodwo.html
"72,000 Women, youth supported to create jobs in shea industry",Writer’s email:[email protected],Mohammed Fugu,,"Jun - 28 - 2024 , 09:57",https://www.graphic.com.gh/news/general-news/ghana-news-72-000-women-youth-supported-to-create-jobs-in-shea-industry.html
MPs deliberate on mandatory vehicle restraint usage for children,"Engaging with MPs, he said, would help build support for legislative action. He added that the meeting would also foster collaboration among stakeholders such as the government, civil society and the private sector to help sustain advocacy efforts.",Justice Agbenorsi & Jamilatu Mashud,,"Jun - 28 - 2024 , 09:57",https://www.graphic.com.gh/news/general-news/ghana-news-mps-deliberate-on-mandatory-vehicle-restraint-usage-for-children.html
