title,content,author,category,published_date,page_url
NHIA commends F. Alpha and Omega Specialist Hospital for exemplary services,"The National Health Insurance Authority (NHIA) has commended the F. Alpha and Omega Specialist Hospital in Madina, management's voluntary registration of more people onto the National Health Scheme (NHIS) for free.


By extension, the NHIS mass membership mobilization exercise covers the renewal of expired membership of existing members, organized in the hospital's premises.

This came to light when the NHIA Deputy Chief Executive for Operations, Louisa Atta-Agyemang paid a working visit to the hospital on Tuesday June, 25, 2024.

According to the hospital's Chief Executive Officer, Mr. Francis Fosu, the facility became operational  three months and realized that  majority of residents there were not insured by the NHIS.

This, he said informed management's desire to embark on 'Operation 20,000 registration of more people onto the NHIS for free.

Mr. Francis Fosu further explained that the rapid intervention was in line with the hospital's Corporate Social Responsibility (CSR), geared towards encouraging people to subscribe to the NHIS.


""When we started operations three months ago, many people in the community lacked NHIS cards and some had not renewed their membership due to a low level of trust in the Scheme. To address this, the hospital set an ambitious goal to register 20,000 new members for free, with 7,000 members already registered.""
He reassured NHIS members of total healthcare services without any challenges, especially illegal charges for services covered by the Scheme, reaffirming the hospitals commitment to patient care and support.

Mr. Fosu raised concern about the disparity between market prices of medicines and the prices set by the NHIA, which he bemoaned is affecting the hospital's operations. 

During the visit, the NHIA Deputy Chief Executive for Operations, Louisa Atta-Agyemang interacted with some NHIS members on admission in various wards and they confided in her that the NHIS covered all their medical bills and expressed their profound gratitude for not paying extra monies.

She commended the hospital's management for their exemplary services, highlighting credentialed healthcare providers role in enhancing the importance of the NHIS.

She was impressed with the hospital management's free registration of more people onto the NHIS and renewing the expired membership of some beneficiaries of the Scheme.

She underscored the need for other credentialled healthcare providers to adopt similar practices to enhance quality and affordable healthcare accessibility, and as well renew public trust in the NHIS.

She advised credentialed healthcare providers to stop extorting monies (illegal charges) from NHIS members for services covered by the Scheme.

As inaugurated in April 2024, the F. Alpha and Omega Specialist Hospital is equipped with state-of-the-art facilities, including a dental clinic with an operation room, an eye clinic, a dialysis center with 10 machines set to start operations in September, a fully stocked pharmacy, a labor room, and separate wards for male, female, and pediatric patients.", Naomi Quaicoe,Regional, 28 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/NHIA-commends-F-Alpha-and-Omega-Specialist-Hospital-for-exemplary-services-1937763
The Church of Jesus Christ of Latter-day Saints supports renovation of Mantse Tackie Tawiah I Cluster of Schools,"The Mantse Tackie Tawiah I Cluster of Schools in Adabraka has been transformed following an extensive refurbishment project funded by The Church of Jesus Christ of Latter-day Saints in collaboration with the Ga Mantse Foundation. 

The renovated school was officially commissioned in a ceremony that marked the realization of a vision set forth by His Royal Majesty King Tackie Teiko Tsuru II, the Ga Mantse and President of the Ga Traditional Council.

In his address at the commissioning ceremony, Elder S. Gifford Nielsen, Africa West Area President of The Church of Jesus Christ of Latter-day Saints, expressed his joy in seeing the project come to fruition. 

""We are honored to support this vital initiative that will impact the lives of many children in this community. Education is the cornerstone of a bright future, and we are committed to helping provide the resources needed for these children to succeed,"" Elder Nielsen stated.

He added that successful completion of the Mantse Tackie Tawiah I Cluster of Schools renovation is ample proof of the power of collaboration and the impact of community-driven initiatives. 

Elder Nielsen was confident that as the students and teachers of the school step into their new and improved environment, the foundation has been laid for a brighter educational future in Adabraka.

Greater Accra Regional Minister, Nii Kwartei Titus Glover representing President Nana Addo Dankwa Akufo-Addo, said it was a day of great delight seeing the advancement of education through enhanced infrastructure. This is consistent with our agenda to make education accessible to all Ghanaians, he noted. 

The project, which began on August 2, 2021, during the King's 50th birthday, stemmed from his commitment to enhancing the educational infrastructure for the children in his community. Instead of a lavish birthday celebration, the King chose to spend the day with the students of the Mantse Tackie Tawiah I Cluster of Schools. Shocked by the dilapidated state of the school, he pledged to renovate it to provide a conducive learning environment.

The journey to the renovation began with the formation of a committee led by Honorable Ekow Spio Garbrah  an alumnus of the school  who worked tirelessly alongside the Municipal Chief Executive of Korley Klottey, the Church of Jesus Christ of Latter-day Saints, the Ga Mantse Foundation, and various other stakeholders. 

Their combined efforts led to the sod-cutting ceremony on May 10, 2023, and the commencement of construction shortly thereafter.



On her part, Member of Parliament for the Korle Klottey Constituency, Dr. Zanetor Rawlings, lauded the collaborative efforts that made the renovation possible. ""This is the most dramatic transformation of any school I have personally witnessed. This project is a shining example of what can be achieved when communities and organisations come together with a shared vision. The refurbishment of this school will undoubtedly have a lasting positive impact on our children's education and future prospects,"" Dr. Rawlings remarked.

The newly refurbished school now boasts state-of-the-art facilities that will provide students with a better learning environment. Classrooms have been upgraded, new educational materials provided, and essential amenities installed to support the holistic development of the students.

The Mantse Tackie Tawiah I Cluster of Schools now features a newly built library with over 2,000 books and a state-of-the-art ICT center with 40 fully installed computers. The project included the renovation of the 12-unit Mantse Tackie Tawiah block, the 6-unit Liberty Avenue block, the Mantse Tackie Tawiah KG block, and the Liberty Avenue ICT Laboratory and office. 

Additionally, a new astro turf football pitch with a 60-seater spectator stand, an 8-seater toilet facility with urinals and girls' changing rooms, and a 100-seater canteen have been constructed. A 20-seater toilet facility was also renovated. The school's perimeter was upgraded with a new fence wall, improved drainage, new pavements, landscaping, a new security post, and an upgraded entrance.

King Tackie Teiko Tsuru II, whose vision and dedication drove the project, shared his aspirations for the future. ""This renovation is just the beginning. I have many more dreams for the Ga State, and with the continued support of our development partners, we will achieve them. Every child deserves the opportunity to receive quality education and realize their full potential,"" the King affirmed.",,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/The-Church-of-Jesus-Christ-of-Latter-day-Saints-supports-renovation-of-Mantse-Tackie-Tawiah-I-Cluster-of-Schools-1937680
Journalists receive training on Illicit Financial Flows,"The Media Foundation for West Africa (MFWA) has trained financial, business, and economic reporters based in the Greater Accra Region on the essence of reporting on Ghanas extractive sector, including oil and gas flows.

The training, held over two days, aimed to augment the capacity of journalists to develop story ideas on Reserve-Based Lending (RBL) and Illicit Financial Flows (IFFs) to contribute to increasing public access to information on RBL and IFFs and to influence the government's policies on RBL and IFFs.

The capacity-building training, dubbed ""Journalist Report on the Impact of Reserve-Based Lending (RBL),"" forms part of MFWA's project on the Strategic Partnership Initiative for Ghana and West Africa.

It is noted that ""While RBL has significantly reduced financial strain and funded the development of Ghanas oil and gas industry, it is also susceptible to misuse and serves as a conduit for illicit financial flows (IFFs). Ghana, like other Sub-Saharan African countries with oil reserves, faces increasing vulnerability to corruption when managing oil wealth.""

The Programme Director in charge of Media for Peace and Sustainable Development at MFWA, Dr. Kojo Impraim, asserted that Ghanaians are not eager to hold individuals and politicians accountable for the quality of life based on limited or no knowledge of the benefits of the countrys extractive sector.

As part of the effort to increase access to information for the public on the oil and gas sector, he entreated media practitioners to set an agenda of consistent publication on the sector and effectively sustain it.

Dr. Impraim expressed dismay over the two major political parties, the New Patriotic Party (NPP) and the National Democratic Congress (NDC), having absolute control over the airwaves to influence their parties' agendas rather than the interests of the citizens.

He acknowledged that journalists face restrictions from these parties on their ability to independently report on critical matters affecting the country due to the ownership structure and the editorial policies of some media houses.

Dr. Impraim opined that the country is plagued with corruption and misuse of state resources, hence charging the training beneficiaries to dedicate space in the media to avert the corruption menace.

The training equipped the media practitioners with experiential knowledge, contextual ideas, participatory opportunities, and the development of case studies in the oil and gas sector.", Nicholas Tetteh,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/Journalists-receive-training-on-Illicit-Financial-Flows-1937675
Accra Zongo Chief marks annual durbar of chiefs,"Thousands of people, including prominent chiefs, politicians, and queen mothers from the Zongo communities in the Greater Accra Region and across the country, gathered on Sunday at Sabon Zongo, a suburb of Accra, to mark the annual durbar of chiefs.

The durbar, which seeks to bring together Muslim tribal chiefs and traditional leaders from various communities, was under the leadership of Sarki Dr. Alhaji Yahaya Hamisu Bako.

The colorful and well-organized durbar, held under the theme ""Ensuring Peaceful Elections in December 2024: The Role of the Youth and Traditional Leaders,"" provided an opportunity for the Zongo Chiefs to engage the youth on the importance of promoting peace before, during, and after the December election.

The youth were called upon to make peace their top priority ahead of the December polls and to consider the lives of children and women before perpetuating any form of violence. They were urged to reject any offers from politicians to commit crimes and to be bold in saying no to political violence.

Parents, especially mothers, were encouraged to advise their children on the importance of promoting peace. Mothers, who have a significant influence on their children, were urged to add their voices to the call for peace.

It was noted that many politicians have enrolled their children in universities abroad to become better individuals, yet they often use ordinary Ghanaian youth for political gains during elections.

The four-hour durbar, characterized by cultural and traditional performances from the Hausa and other tribal communities, aimed to deepen the bond between the Hausa people and other tribes in Zongo.

The arrival of the Greater Accra Zongo Chief, Sarki Dr. Yahaya Hamisu Bako, along with his entourage of other chiefs and royal guards, signified the commencement of the event. The gathering vibrated with the display of traditional drumming, dance performances, and the Taure (Magical performance) group.

The streets outside the durbar grounds were filled with thousands of people cheering the sub-chiefs in a procession, characterized by horse riding, through the principal streets to the durbar grounds.

The Moshie Chief of Okaikoi Central, the Moshie Chief of Ablekuma Central, Naaba Tigri, and other chiefs and queen mothers joined the event in their beautiful chieftaincy regalia.

The Greater Accra Zongo Chief also installed the Second Lady of Ghana, Her Excellency Hajia Mrs. Samira Bawumia, who was born and raised in Sabon Zongo, with the title of 'Uwan Giwa' of the Zongo communities in Ghana. The Second Lady was represented by her aide, Hajia Baawe, another prominent figure in the Zongo community.

A fundraising ceremony for the construction of Madrasas (Islamic School Project) attracted many prominent members of society, including the Chairman of the occasion, the Kasoa Odikro, Sani Mohammed Yusif, the Member of Parliament for Ablekuma Central, Abdul Latif Dan, the New Patriotic Party (NPP) parliamentary candidate, Mr. Jefferson Kwamena Sackey, former NPP parliamentary aspirant Mr. Collins Amoah, the Development Queen Mother of Osu Ashante, Manye Naa Odofeley Wornor I, Hajia Hajara Kariki, Giwan Maata Hausawa Ankara, Hajia Fati Rashid, Sarauniya Zango Ankara, the office of the second lady, Magajias of various Zongo communities, and other chiefs to donate towards the construction of the Islamic Schools.

Other activities, such as a clean-up exercise, a football gala competition, registration for National Health Insurance Cards, and health and eye screenings, were held a few days before the main durbar.

Addressing the durbar, the Greater Accra Zongo Chief, Sarki Dr. Yahaya Hamisu Bako, expressed gratitude to the Second Lady, Her Excellency Mrs. Hajia Samira Bawumia, and all the chiefs present for their support of the Zongo community's development. 

He called on the Second Lady to frequently visit the palace and explore ways to further support and reshape the palace and the community.", Muhammed Faisal Mustapha,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/Accra-Zongo-Chief-marks-annual-durbar-of-chiefs-1937670
Ashanti Region: Jurors withdraw services over 11 months of unpaid allawa,"Jurors in the Ashanti Region have withdrawn their services, citing unpaid allowances for the past 11 months.

This action has significantly impacted the region's judicial process, with jurors unable to cover their transportation costs to attend court sessions.

Jurors play a critical role in the criminal justice system, tasked with determining the guilt or innocence of individuals charged with crimes.

Despite their essential function, these jurors have not received their allowances since August 2023.

The leader of the jurors, Albert Ackah, speaking to Class FMs Ashanti Regional Correspondent, Elisha Adarkwah, explained they have not been paid since August 2023, despite channeling their grievances to the necessary authorities.

Mr. Ackah emphasised that the jurors would not resume their duties until the government addressed the issue and paid the overdue allowances.",,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/Ashanti-Region-Jurors-withdraw-services-over-11-months-of-unpaid-allawa-1937666
"Total Woman Network sensitises girls on menstrual hygiene, management, teenage pregnancy, HIV","A dedicated non-governmental organization, Total Woman Network, is addressing menstrual hygiene and management, teenage pregnancy, and HIV awareness for adolescent girls. By providing sanitary pads and comprehensive HIV education, Total Woman Network is improving the health, dignity, and future prospects of young Ghanaian girls.

In many areas, menstruation is stigmatized and misunderstood, with a lack of access to hygienic menstrual products posing significant barriers to education and social participation. To combat this, the NGO dispatched free sanitary pads and toiletries to schools and underprivileged communities, promoting long-term menstrual hygiene and management. Total Woman Network also introduced 'Pad Banks' for sustainable period solutions in schools and communities.

In addition to menstrual hygiene, the NGO addressed teenage pregnancy and HIV awareness and prevention. Adolescents, especially girls, are vulnerable to HIV due to various factors. Total Woman Network's HIV education program equipped young people with accurate information about transmission, prevention, and treatment, collaborating with healthcare professionals to provide workshops on safe sex practices, testing, and antiretroviral therapy.

The Girl Pad Project, running for several years, seeks sponsors, partnerships, and collaborations. Integrating menstrual hygiene and management, teenage pregnancy prevention, and HIV sensitization into a cohesive framework, the Founder of Total Woman Network, Lady Edna Quartey, said, can enhance the effectiveness of interventions. Educating teenagers about abstinence and safe sex practices, she said, includes the use of condoms, regular testing, and the importance of antiretroviral therapy for those living with HIV, which can significantly reduce transmission rates.

Speaking on teenage health, Lady Edna and her team stated that adolescence is a critical period for physical development. She said proper personal hygiene and regular physical activity are essential for healthy growth and development.

The educational workshops were held at several schools: Ndoda D/A JHS/Primary School in Nsawam, Danso D/A Anglican JHS and Primary School, and Tortibo Presby JHS/Primary School, all located in Nsawam in the Eastern Region, as well as the Teshie Camp 2 Cluster of Schools and the Teshie LEKMA Southern Cluster of Schools in the Greater Accra Region.", Emmanuel Tornyi,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/Total-Woman-Network-sensitises-girls-on-menstrual-hygiene-management-teenage-pregnancy-HIV-1937659
ASU celebrates milestone with new national secretariat,"The Asante Students' Union (ASU) marked a historic moment on June 17, 2024, with the official commissioning of their brand-new, ultramodern office in Kumasi, in the Ashanti Region.

Solely funded and built by Dr. Kwame Bawuah-Edusei and his family, this momentous occasion served as a celebration of ASU's legacy and an opportunity to chart a path for a progressive future for members.

The ceremony, held at the new office in Asokwa, a suburb of Kumasi, brought together distinguished guests, including Dr. Richard Anane, Nana Baffour Opoku Agyemang, Dr. Kwame Bawuah-Edusei, and other notable personalities.

The Asante Students' Union (ASU) was formed in 1979 at the Kwame Nkrumah University of Science and Technology (KNUST) by a group of resilient and determined Asante students at a rather difficult time when the 'culture of silence' dominated in Ghana and the voices of intellectuals and opinion leaders were suppressed into complete oblivion.

The spirited students who defied the odds at the time to form ASU include the former Ghanaian diplomat and physician, Dr. Kwame Bawuah-Edusei; the late former Vice President of Hewlett Packard California, Osei Prempeh; the former Health Minister, Dr. Richard Anane; and former NPP Ashanti Regional Chairman Frederick Fredua Antoh (FF Antoh).

The formation of the Asante Students' Union (ASU) became the keystone organization for Asante students and Asantemen during that difficult period of Ghana's political history.

ASU executives and members have resolved to go beyond academics by actively promoting the cultural and social well-being of their members through a series of workshops to strategically propel members into greatness.

Speaking at the ceremony, Dr. Bawuah-Edusei passionately expressed his pride in the achievements of the group.

He emphasized the inclusive nature of the organization, revealing that ""ASU is an all-encompassing society that discusses all aspects of Asante development. An organization for indigenes of Asanteman.""

He further charged the visibly excited gathering to consciously assume the role of advocates for its members, society, and Asanteman.

""This building is more than just bricks and mortar. It represents our unwavering commitment to the growth, unity, and empowerment of Asante students,"" Dr. Bawuah-Edusei said.

Re-echoing Dr. Bawuah-Edusei's sentiments, Otumfuo Twafuohene, the patron of the association, expressed gratitude to the founding members for their dedication to ASU and Asanteman.

He further extended his appreciation to Otumfuo Osei Tutu II, the Asantehene, for his leadership and support.

The National President of ASU, Nana Konadu Yiadom, shared his enthusiasm for the new office.

""We have the power to make a positive impact on Asanteman in all aspects. This new office will be our central hub, fostering collaboration, learning, and the development of initiatives that benefit both our members and the wider community,"" he declared.

Frederick Fredua Antoh and Dr. Richard Anane have, over the years, made significant contributions to ensure the group remains vibrant at all times.

With the inauguration of the new national secretariat, the Asante Students' Union (ASU) embarks on a new chapter, empowered to continue its legacy of service and build an even more formidable future for its members and the entire Asanteman.", Stephen Darko,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/ASU-celebrates-milestone-with-new-national-secretariat-1937656
"Togbi Tenge Dzokoto Gligui joins chiefs, elders to celebrate Akwasidae Festival","Togbi Tenge Dzokoto Gligui VII, the Paramount Chief of Amugo-Vego Traditional Area, has joined the Chiefs and people of Assin Kushea in the Assin North District of the Central Region to celebrate this years Akwasidae festival.

The participation by Togbi Gligui, who is also the Dufia of Anyako Konu in the Volta region, was to honour Nana Ehunabobrim Pra Agyensaim VI, Paramount Chief of Assin Kushea Owirenkyi Kingdom.

Togbi Gligui in his address during the ceremony held at the Assin Kushea palace, stated that the visit was to show the great relationship between the Anlos and the Akans geared towards the development of the country.

He said participation would further strengthen the needed unity for community development and progress among the various traditional areas.

Today, l have learnt a lot from Nana Ehunabobrim Pra Agyensaim and it is not about where we are coming from. We are here to show to the entire world that we stand for unity, togetherness, and progress of our people.

Togbi Gligui further stated that it was time the various ethnic groups did away with all forms of differences and united to build a stronger society that would benefit all.

He urged the people to embrace and prioritise unity and togetherness that would bring more progress, job opportunities, alleviate poverty, foster economic freedom, and others for a successful leaving.

I commend the chiefs and people of Assin Kushea for emerging as the neatest town in the whole of Ghana. Cleanliness is next to Godliness. We have learnt a lot from this too, he added.

Nana Ehunabobrim Pra Agyensaim, during the ceremony, charged all traditional leaders to get united devoid of ethnicity and tribe.

He appealed to all political parties and their followers to preach peace before, during, and after the December polls.

Some Anlo chiefs present at the celebration included Togbi Agordor III, Togbi Agbetsi Zewu II, Togbi Tete Dziekpor II, Togbi Solaga II, Togbi Adzomanyi ll, Togbi Azameti lll, Togbi Patamia IV, and others.",,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/Togbi-Tenge-Dzokoto-Gligui-joins-chiefs-elders-to-celebrate-Akwasidae-Festival-1937648
Ghana Publishing Company to launch Ashanti Region office in July,"A delegation from Ghana Publishing Company Limited (GPCL), led by the Board and Management, visited the Manhyia Palace to pay their respects to His Majesty Otumfuo Osei Tutu II, the Asantehene.

The visit was a significant milestone in GPCL's expansion plans, as the company prepares to establish a regional branch in the Ashanti Region.

The delegation sought the Asantehene Otumfuo Nana Osei Tutu II's blessings and endorsement for their endeavors.

Otumfuo Osei Tutu II graciously received the delegation and expressed his support for GPCL's initiatives in the region and beyond.

The Asantehene commended the company's commitment to promoting literacy and education in Ghana.

As a symbol of their appreciation, GPCL, led by the Managing Director David Asante, presented a donation of GH100,000 to support the Healing Komfo Anokye Hospital project, an initiative of the Manhyia Palace.

The meeting reinforced the strong bond between GPCL and the Manhyia Palace, fostering a partnership that will benefit the people of the Ashanti Region.

""We are deeply grateful for the King's blessings and guidance. We look forward to a fruitful collaboration, promoting the region's development and prosperity,"" said David Asante, GPCL's Managing Director.

GPCL said it remains dedicated to delivering exceptional services, supporting community growth, and honoring its social responsibilities.", Joseph Marfo,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/Ghana-Publishing-Company-to-launch-Ashanti-Region-office-in-July-1937628
"Edusei Foundation donates GH100,000 to support the renovation of KATH","Renowned Ghanaian philanthropists, Dr Kwame Bawuah-Edusei, Mrs Evangeline Bawuah-Edusei and family have contributed One Hundred Thousand Ghana Cedis (GH100,000.00) towards the renovation of the Komfo Anokye Teaching Hospital in Kumasi in the Ashanti Region under the HEAL Komfo Anokye Project. 

The Edusei Foundation, a non-profit organization provided the gift as a matching fund to support efforts to give the 70-year-old tertiary hospital a facelift on Saturday, June 15, 2024. 

The donation by the Edusei Foundation was in response to the Asantehene, Otumfuo Osei Tutu IIs clarion call for all to help address the myriad of challenges bedevilling the premier hospital, as he initiated an effort to raise Ten Million Dollars ($10,000,000.00) for the renovation of the hospital as part of his 25th Anniversary Legacy Project.

Komfo Anokye Teaching Hospital (KATH) plays a crucial role in serving over twelve (12) regions in Ghana, but its current state poses significant challenges to healthcare delivery, with essential machines in despair and multiple infrastructural challenges. 

In line with this appeal by the revered King, several organizations and individuals have made donations towards the cause. 

Flanked by his wife Mrs. Evangeline Bawuah- Edusei and close relatives Mr Kwabena Owusu Agyemang and Mr. Eric Edusei, Dr. Kwame Bawuah-Edusei who was born and also trained as a pioneer Medical Clinical Student at the Teaching Hospital presented a cheque of GH100,000.00 to the hospital authorities to support the ongoing efforts to rehabilitate the hospital. 

We feel privileged to support the renovation of Komfo Anokye Teaching Hospital. Being here today brings back lots of fond memories.

This donation is to help resolve infrastructural defects to ensure a safer and more functional facility to patrons, Dr Kwame Bawuah-Edusei said as he handed over the cheque to Professor Dr Otchere Addai-Mensah, Chief Executive Officer of KATH and other hospital officials in a brief ceremony. 

Responding to this act of generosity, Professor Dr Otchere Addai-Mensah asserted that, Your kind donation is highly valued as it would go a long way to ensure the successful execution of Otumfuo Osei Tutus legacy project for the benefit of all and save the hospital from a possible catastrophic structural failure in the future.", Stephen Darko,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/Edusei-Foundation-donates-GH-100-000-to-support-the-renovation-of-KATH-1937627
"NSS to harvest over 40,000 tons of maize and rice in Ashanti Region","The National Service Scheme (NSS) is set to harvest an impressive yield of crops in the Ashanti Region, including over 1,500 tons of maize and 2,500 tons of rice.

The NSS is also expected to harvest dozens of bags of soybeans and several boxes of tomatoes.

This was revealed during a tour of the NSS farms at Kumawu in the Ashanti Region on Tuesday, June 25, 2024, by the Ashanti Regional Director of NSS, Prince Kankam Boadu.

According to Mr. Kankam Boadu, the NSS has moved from demonstrational farming to mechanized commercial integrated farming under the leadership of the Executive Director, Osei Asibbey Antwi.

He noted that the scheme aims to reduce rice and maize importation while providing food for schools.

""The NSS is cultivating over 2,500 acres of land in the Ashanti Region, with farms in Ejura and Kumawu yielding good results,"" he said.

Mr. Kankam Boadu expressed optimism about improving yields to mitigate food security challenges in the country.

""This initiative is part of the NSS's efforts to contribute to food security and support the school feeding program in Ghana,"" he said.",,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/NSS-to-harvest-over-40-000-tons-of-maize-and-rice-in-Ashanti-Region-1937623
Kejetia Market fire: Tension brews over missing 200k donation from Dr. Bawumia to victims,"Tension is rising at Kejetia Market in the Ashanti Region over a missing donation of 200,000 Ghana cedis from Vice President Dr. Mahamudu Bawumia to fire victims.

According to traders, the Vice President donated GHC 200,000 during his recent tour of the region, but they have yet to receive the money. 

Instead, some queen mothers allegedly seized the money, claiming it was given to them as a token to share.

However, the traders suspect that the queen mothers have kept the money for themselves.

The General Secretary for the Combined Kejetia Traders Association, Reuben Amey, addressed the media on Tuesday, June 25, 2024, revealing that the Chief of Staff, Akosua Frema Osei Opare, intervened and donated GHC 300,000 to the traders after they planned a massive demonstration.

However, the traders claim that the market management has refused to hand over the additional GHC 300,000 to the fire victims, attempting to swindle the money once again.

The leader of the Kejetia fire victims, Nathaniel Boampondem, expressed disappointment and called on authorities, particularly the NPP leadership, to act swiftly to avoid chaos at the market.

The traders are demanding that the authorities ensure the fire victims receive the money, and they have threatened to take action if the issue is not resolved promptly.

Background:

On March 15, 2023, there was a fire outbreak at a section of the Kejetia Market that left many victims distressed.

The fire also destroyed properties worth millions of cedis. 

The fire incident is one of over nine hundred cases recorded in the region from the beginning of the year to December 10, 2023.

The figure represents a 13.42% reduction in the number of cases (1,058) recorded during the same period in 2022.

Nine fatalities were recorded from these cases, a reduction from the 15 lives lost in 2022.

The estimated cost of damaged property also shot up astronomically in the year, although a significant cost of salvaging property was made.

Approximately GHC 226,701,206.00 were lost as a result of these fire cases. Although there were losses, we managed to salvage over GHC 370 million worth of properties as compared to the more than GHC 340 million recorded last year, he said.",,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/Kejetia-Market-fire-Tension-brews-over-missing-200k-donation-from-Dr-Bawumia-to-victims-1937621
Yango and Guinness launch nationwide Dont Drink and Drive campaign with special focus on road safety,"An international ride-hailing service, Yango, a part of the global tech company Yango Group, has partnered with Guinness Ghana PLC to launch a new safety initiative aimed at preventing drunk driving accidents, promoting safe mobility, and ensuring both drivers and passengers are safe at all times.

A continuous ""Dont Drink and Drive Campaign"" will include promotional events and activities to encourage responsible drinking habits by passengers and discourage drunk driving by partner drivers. This includes in-app notifications, regular training, out-of-home marketing campaigns, and numerous advertisements.

The safety forum, which is the first step in the campaign, took place on Wednesday, June 26, 2024, at the Alisa Hotel in Accra and covered topics such as recognizing signs of impairment, strategies for preventing drunk driving, and how to use alternative transportation options like ride-hailing services such as Yango.

The training, provided by certified instructors, was available to all Yango partner drivers and passengers free of charge. It was attended by over 150 participants, including Yangos partners, partner drivers, passengers, and authorities from various safety organizations across the country.

As part of the ""Dont Drink and Drive Campaign,"" Yango and Guinness organized a safety training session to raise awareness about the dangers of driving under the influence and to highlight the many safety features Yango has provided for both partner drivers and passengers.

The campaign will also include promotional events and activities to encourage responsible drinking habits by passengers and discourage drunk driving by partner drivers. This includes in-app notifications, regular training, out-of-home marketing campaigns, and numerous advertisements. Yango and Guinness are working together to create a safe and welcoming environment for all members of the community.

We are committed to promoting responsible road practices and ensuring the safety of passengers and partner drivers. By partnering with Guinness Ghana PLC, we hope to raise awareness about the dangers of drunk driving and provide the community with the knowledge and tools they need to make safe and responsible choices. We are excited to contribute our quota in ensuring the safety and well-being of everyone in the country. Safety is a fundamental need and plays a key role in our vision to create income-generating opportunities for partner drivers while providing affordable and convenient transportation for passengers, said Mr. Ofonime Tom, Country Manager of Yango Ghana.

The Safety Forum also featured a panel discussion with experts from the health and safety industry speaking on road ethics, crime, safety techniques, and measures to ensure the safety and security of both partner drivers and passengers. The panel consisted of Mr. Eric Komla Kwakuyi, Regional Safety & Security Officer at Yango; Lynessa Darko, Sustainability and Responsibility Manager at Guinness Ghana PLC; and Mr. Damoah Emmanuel Nyarkoh, Director of Safety Campaign Ghana.

Lynessa Darko, Sustainability and Responsibility Manager at Guinness Ghana PLC, expressed optimism about the campaign and safety training while encouraging more ride-hailing companies to follow Yango's footsteps in ensuring the safety and well-being of their key stakeholders.

She said, Safeguarding our community is very important in national development. Ensuring that, as brands and companies, we play our roles in providing adequate safety education and awareness to help drivers and passengers stay alert on the roads while knowing the dangers of drunk driving is the first step to achieving a safe and sound environment viable for economic growth.

The beneficiary partner drivers received certificates of participation to confirm that they have successfully completed the safety training and are fully aware of the many safety features provided by Yango for partner drivers, such as the display of passenger ratings, identity photo checks in special cases, display of alert zones and non-penalty configuration for drivers to skip orders to alert zones, display of passenger profile pictures, rating forms to evaluate riders, and in-app calls to support.

The passengers who attended the training also expressed their gratitude to Yango and Guinness for organizing this initiative and pledged to use the knowledge acquired to ensure their safety and the safety of other road users.

Some of the safety features available to passengers include rating forms to evaluate trips, display of driver ratings, safety center (which houses the share route, ambulance and police, trusted contacts, and emergency situation buttons), SOS button, prompt support team, and drivers' document checks, among others.

This move aligns with Yangos launch of the ""Safety Talk Series"" last month, during which the company visited and educated students, faculty members, and the general public at the University of Ghana during their SRC week celebrations. Yango and Guinness are working together to create a safe and welcoming environment for all community members.",,Regional, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/regional/Yango-and-Guinness-launch-nationwide-Don-t-Drink-and-Drive-campaign-with-special-focus-on-road-safety-1937618
