title,content,author,category,published_date,page_url
Development Bank Ghana set to diversify financial offerings by introducing equity fund alongside lending activities.,"DBG’s Chief Executive Officer, K. Duker, unveiled the bank’s plans for this equity fund, aimed at expanding the range of financial products available to both institutions and borrowers at different stages of development.
DBG, established in June 2022, has already disbursed GH¢731 million across various sectors, contributing to Ghana’s economic growth and development. Mr. Duker shared the bank’s vision for the future, stating, “Our vision is clear, and our processes are streamlined. With our enhanced lending system, we’ve become more efficient, enabling faster disbursements to our partners. By the end of 2023, we aim to have disbursed an impressive GH¢1 billion.”
“We’re in the final stages of launching an equity fund. Initially, it will be relatively small, but when your only tool is lending, everything seems like a loan, which isn’t always the case. So, we need to offer other products,” emphasized Mr. Duker.



“We are currently in the final stages of regulatory approval to establish an equity fund, which will provide us with more patient capital. This will allow us to offer equity, loans, and other products to the market, creating a virtuous circle of diverse products suitable for different stages of an institution’s or borrower’s journey.”
DBG’s focus extends beyond becoming the largest lender in Ghana, emphasizing its commitment to transforming the private sector. Mr. Duker added, “If I become the largest lender without transforming the private sector, I would have failed.”
Established by the government, DBG serves as a Development Finance Institution with the primary goal of facilitating and strengthening long-term financing for Ghanaian businesses. Beyond financial services, DBG is dedicated to delivering appropriate non-financial support to enhance the country’s business ecosystem while adhering to sustainable and global best practices.
Mr. Duker reaffirmed DBG’s dedication to supporting the growth of small and medium-sized enterprises (SMEs), job creation, and promoting inclusive and sustainable development in Ghana. To achieve this, the bank plans to expand its network of participating financial institutions (PFIs) by identifying and onboarding new PFIs. DBG aims to have at least ten PFIs by the end of the year, with Sinapi Aba being the latest addition to the network alongside existing partners such as Ecobank, Absa, and Zenith Bank.
In April of this year, DBG made headlines when it announced a seed fund of US$70 million for its partial credit guarantee scheme. This scheme was designed to provide additional support for Participating Financial Institutions (PFIs) to manage risks associated with loan defaults. The initiative aims to encourage more investments in high-risk sectors of the economy, strengthening the PFIs’ ability to serve the SME sector while sharing the risk of investment with DBG.
“As we move forward, we will rely on the support of all our banking partners in our initiative to digitally transform financial services,” Mr. Duker emphasized, highlighting DBG’s commitment to innovation. “We seek your continued support as we aim to be a conduit for financial institutions to collaborate on innovations, such as common underwriting standards and co-creating robust alternative credit scoring models. These joint efforts will allow us to better serve the needs of businesses while also promoting prudent lending practices and risk management within our industry.”
DBG’s expansion into equity funding marks a significant milestone in the bank’s mission to drive economic growth, foster innovation, and support the transformation of Ghana’s private sector. With a clear vision and strategic initiatives, DBG is poised to play a pivotal role in shaping the future of Ghana’s financial landscape.",Benjamin Aklama,Bankg And Fance,"October 11, 2023",https://citibusinessnews.com/2023/10/development-bank-ghana-set-to-diversify-financial-offerings-by-introducing-equity-fund-alongside-lending-activities/
Access Bank registers a GH0.30 increase in its share price as the local stock exchange witnesses no declines,"The trading session on Tuesday [10-10-2023] revealed that 350,940 shares, valued at GH¢1,033,744.81, changed hands in a highly active market.
Leading the pack was GCB, emerging as the most traded stock on that particular day. Following closely, 35,840 shares of ETI were traded, with a combined value of GH¢5,376.00. The list of the top five traded stocks also included SIC, FML, and CAL.
The day’s trading activity marked a significant surge in both trading volume and value compared to the previous trading day. A total of 16 different stocks were actively traded.



ACCESS shares gained GH¢0.30, resulting in a closing price of GH¢3.40. Interestingly, no stocks experienced losses during the day, which contributed to a slight increase in the overall market capitalization, reaching GH¢73.91 billion.
The benchmark index, represented by the GSE-Composite Index on the Ghana Stock Exchange, advanced by 4.80 points, closing at 3,141.66 points. This led to a year-to-date (YTD) return of 28.55%.
Conversely, the Financial Stocks Index also saw an uptick, gaining 9.06 points to close at 1,947.01 points. However, this index posted a YTD loss of -5.14%.",Benjamin Aklama,Busess,"October 11, 2023",https://citibusinessnews.com/2023/10/access-bank-registers-a-gh%c2%a20-30-increase-in-its-share-price-as-the-local-stock-exchange-witnesses-no-declines/
Ghanas 3% economic growth an indication of a resilient economy  IMF Mission Chief,"Stéphane Roudet, the International Monetary Fund’s (IMF) Mission Chief for Ghana, has lauded Ghana’s economic growth.
In an interview on The Point of View on Citi TV, Mr. Roudet intimated that Ghana’s quick economic recovery is surprising and also encouraging, as the country has outperformed the IMF’s projection for the year 2023.
He indicated that the IMF had projected Ghana’s economy to grow at a rate of 1.5 percent by the year ending 2023, but the first-half report shows that the country’s economy is growing at a rate of 3 percent, which he said is very encouraging and will go a long way to ensuring the smooth disbursement of the second tranche of the $3 billion credit facility from the Fund.



“Ghana’s economic activities I have to say, have surprised us on the outside. You will remember that in the programme, we were projecting economic growth of 1.5 percent for this year, and now we have the outcome for the first half of the year, and we are about 3 percent and so you can see that there are signs that are encouraging.”
“We were assessing that growth will be above 1.5 percent for this year and what we are seeing now is above that, so we will have to revise our growth projection in the context of this review and this is very good news because it means that in spite of the challenges that the Ghanaian economy has faced; the high inflation, the loss of market access for the government, in spite of that, the economy is resilient and growth is still around 3 percent and that very good news. “",citibusinessnews,Busess,"October 10, 2023",https://citibusinessnews.com/2023/10/ghanas-3-economic-growth-an-indication-of-a-resilient-economy-imf-mission-chief/
Ghana loses GHS 49.5 million to cyber fraud in nine months,"Ghana has reported a loss of GHS 49.5 million in the first nine months of the year due to cyber fraud activities, according to the Cyber Security Authority.
The revelation establishes the pressing need to intensify efforts to combat cybercrime and safeguard the digital landscape.
The Cyber Security Authority is actively working on implementing a range of regulatory measures aimed at bolstering cybersecurity in the country.



While highlighting significant progress in developing a comprehensive cybersecurity framework, the Authority says it remains steadfast in its commitment to enhancing online activities and protecting the information of both individuals and businesses.
Dr. Albert Antwi-Bosiako, the Director-General of the Cyber Security Authority, made these remarks during the launch of the National Cybersecurity Awareness Month 2023.
This year’s celebration centers around the theme “Promoting a Culture of Digital Safety.”
The GHS 49.5 million loss serves as a stark reminder of the ever-present threat of cyber fraud and the imperative of fostering a culture of digital safety.
Dr. Albert Antwi-Bosiako said the cyber frauds reported to the Authority are in the forms of “cyberbullying, online loan apps, shopping frauds, romance fraud, settling impersonation among others”.
It is essential for individuals and organizations alike to remain vigilant, adopt best cybersecurity practices, and collaborate with authorities to combat cyber threats effectively.",Benjamin Aklama,"Featured, Local Economy, TECHNOLOGY","October 3, 2023",https://citibusinessnews.com/2023/10/ghana-loses-ghs-49-5-million-to-cyber-fraud-in-nine-months/
Nigeria aims for $5 billion tech investment by 2027,"Nigeria is setting its sights on attracting $5 billion in annual tech startup investments by 2027, unveiling a strategic plan to bolster the local tech ecosystem and foster innovation.
Dr. Bosun Tijani, the Minister of Communications, Innovation, and Digital Economy, announced this ambitious goal as part of the country’s broader plan to accelerate its digital economy.
In a report titled “Accelerating our Collective Prosperity through Technical Efficiency: A Strategic Plan for the Federal Ministry of Communications, Innovation & Digital Economy,” Dr. Tijani highlighted the pivotal role of innovation, entrepreneurship, and access to financing in the global tech landscape. He emphasized the ministry’s commitment to nurturing startups, particularly those pioneering groundbreaking solutions across key economic sectors, Business Insider Africa reported.



Acknowledging the importance of patient capital in startup growth, the minister stated that the ministry aims to boost the availability of such capital locally. The objective is to create an environment conducive to startups raising the necessary funds to thrive within Nigeria, ultimately encouraging more startups to establish themselves in the country.
To measure the effectiveness of this strategy, Dr. Tijani outlined a clear target: “Increase capital raised by Nigerian tech startups 50 percent year-on-year from ~$1 billion/yr in 2022 to $5 billion/yr in 2027.”
Furthermore, the ministry plans to establish an active sandbox environment to inspire and empower entrepreneurs and innovators to devise specialized solutions for industries that have had limited exposure to technological advancements.
Nigeria also aims to substantially boost the domiciliation of local tech startups, with a target of increasing it from less than 1 percent to 25 percent by 2027. This move is expected to enhance the startups’ contributions to the Nigerian economy significantly.
Dr. Tijani stressed the growing significance of digital transformation and innovation as drivers of economic progress. He underscored the unique opportunity presented by the intersection of a robust digital economy and Nigeria’s innovative and youthful population, envisioning a path toward prosperity, inclusivity, and global relevance.
Nigeria’s strategic plan reflects its commitment to positioning itself as a prominent player in the global tech landscape, fostering an ecosystem conducive to innovation, investment, and sustainable growth.",Benjamin Aklama,Africa,"October 3, 2023",https://citibusinessnews.com/2023/10/nigeria-aims-for-5-billion-tech-investment-by-2027/
Genius IT Foundation achieves STEM.org accreditation,"In a step toward promoting STEM education across Africa, Genius IT Foundation proudly announces its accreditation from STEM.org, signifying the organization’s dedication to delivering exceptional STEM educational experiences.
The STEM.org Accredited™ Trustmark serves as a powerful symbol of excellence and quality assurance, reinforcing Genius IT Foundation’s mission to provide top-notch STEM education to students, educators, and parents alike.




What sets this accreditation apart is its integration of an immutable blockchain credential, ensuring the utmost security and authenticity of the trust mark while simplifying the verification process for all stakeholders.
This achievement transcends the confines of Genius IT Foundation, embodying a broader commitment to elevating the entire STEM education community. By upholding rigorous standards, the organization contributes to the overall enhancement of STEM education and champions equity within the field.
Genius IT Foundation believes that every organization, regardless of its scale or geographical location, should have equal opportunities to excel in STEM education. This accreditation reaffirms the organization’s unwavering commitment to this belief.
The Founder of the organization, Desmond Kistshi in an engagement with Citi Business News extended the Foundation’s heartfelt appreciation to its dedicated team, partners, and supporters, all of whom have played pivotal roles in reaching this remarkable milestone. Together, they are collectively shaping the future landscape of STEM education, with an exciting journey ahead.
Genius IT Foundation’s mission revolves around empowering individuals, promoting digital inclusiveness, fostering self-actualization, and eradicating poverty in Africa. Simultaneously, their vision is to emerge as a paramount catalyst for global positive change.
They aim to achieve this by advocating digital inclusiveness through capacity building, conducting research, extending industry support, championing tech advocacy, and fostering strategic partnerships, all of which collectively create equitable opportunities for all.
For further information regarding STEM.org accreditation, please visit [STEM.org](www.stem.org). To verify and delve deeper into this accreditation, kindly access the following [verification link](https://scq.io/UbLBtMk).",Benjamin Aklama,,"September 9, 2023",https://citibusinessnews.com/2023/09/genius-it-foundation-achieves-stem-org-accreditation/
Pharmaceutical Society charged to utilize AI to transform industry,"Ghanaian businessman and Chancellor of the University of Cape Coast, Sir Samuel Esson Jonah is encouraging pharmacists across the country to leverage the emergence of Artificial Intelligence (AI) to better position the pharmaceutical industry for economic growth.
This, he explains can be achieved by deepening collaborations with other technological bodies to offer world class pharmaceutical output for consumers.
Speaking at the 2023 Annual General Conference of the Pharmaceutical Society of Ghana (PSG) under the theme: Pharmacist for National Development, Sir Samuel Esson Jonah emphasized the critical role played by artificial intelligence in all sectors of the economy.



“Today, artificial intelligence, machine learning, robotics, and big data have revolutionized research and learning, driving production and service delivery in ways we have never seen before. In the wake of these developments, predictions are being made that some professions and skills groups risk being replaced in the job market,” he said.
“I encourage you to apply the new technologies to indigenous health and knowledge systems, build upon them and produce world-class pharmaceutical output from them. This will require collaboration with other bodies including state and non-state actors,” he urged.
Sir Sam Jonah also charged players within the pharmaceutical industry across Africa to accelerate efforts in turning the fortunes of the industry.
According to him, the insignificant share of the global pharma industry revenue leaves more room for African pharmacists to scale up policies and relevant mechanisms to change the narrative.
The pharmaceutical industry in Africa was valued at US$ 45 billion in fiscal year 2021 and is projected to reach $60 billion by the end of 2023.
With a population of over 1.4 billion currently representing about 17.89% of the global total, Africa accounts for only about 3% of the global pharmaceutical market.
He thus encouraged Pharmaceutical Manufacturing Companies in Ghana to see the brighter side of every challenge and proffer solutions that will transform the economy.
“Africa’s share of the global pharmaceutical market is comparatively negligible. Therein lies the opportunity for growth. So, what is holding you back?” he said.
“The entrepreneurial and risk-aggressive among you must move decisively to form partnerships with established foreign companies with the purpose of acquiring much needed technology and liquidity through foreign direct investment,” he added.",Emmanuel Oppong,"Busess, Featured, TECHNOLOGY","September 6, 2023",https://citibusinessnews.com/2023/09/pharmaceutical-society-charged-to-utilize-ai-to-transform-industry/
Apple says iPhone and iPad apps will show up on the vision OS App Store from the get-go,"While Apple’s famed Vision Pro headset is not available for purchase, the company is making sure that users get plenty of apps to use when they finally get it. The company said today that iPhone and iPad apps will show up on the visionOS’ App Store on the launch day.


This means developers won’t have to do extra work to port their existing apps. Apple said that this fall, it will release a developer beta version of the visionOS including the App Store.
“By default, your iPad and/or iPhone apps will be published automatically on the App Store on Apple Vision Pro. Most frameworks available in iPadOS and iOS are also included in visionOS, which means nearly all iPad and iPhone apps can run on visionOS, unmodified. Customers will be able to use your apps on visionOS early next year when Apple Vision Pro becomes available,” the company said in a post.














Image Credits: Apple







Apple announced the Vision Pro headset at the Worldwide Developer Conference (WWDC) in June. Later that month, the company released the Vision Pro SDK for developers to play around with different elements of the visionOS. In July, Apple started accepting applications for issuing a developer kit on loan. The company has also been hosting in-person developer labs for Vision Pro in Cupertino, London, Munich, Shanghai, Singapore, and Tokyo.
The Cupertino-based tech giant said that while iPhone and iPad apps will show up on the VisionOS App Store automatically, developers can use the SDK to add 3D elements and support for hand gestures to make the apps “feel more natural” on the device.
In a recent interview with Digital Trends, Steve Sinclair, senior director of product marketing for Apple Vision Pro said that the number of SDK downloads has “exceeded” the company’s expectations.
However, because of the limited location of developer labs for in-person experience and a constrained dev kit program, a lot of developers have to work with the simulator most of the time. Sinclair said that to have a vast array of apps providing different experiences, Apple will “need to make it [the Vision Pro] accessible to every single one of our developers.”






Source:
Tech Crunch",Benjamin Aklama,Featured,"September 6, 2023",https://citibusinessnews.com/2023/09/apple-says-iphone-and-ipad-apps-will-show-up-on-the-visionos-app-store-from-the-get-go/
China launches $41 billion fund to accelerate semiconductor industry,"China is taking significant steps to bolster its semiconductor industry with the launch of a colossal $41 billion fund.
This initiative, announced by the China Integrated Circuit Industry Investment Fund, commonly known as the “Big Fund,” marks the largest of three funds introduced by the country.
It comes as the United States tightens restrictions on chip exports to China, adding to the ongoing global competition for dominance in the semiconductor sector.



The primary focus of this substantial fund will be directed toward investments in chip manufacturing equipment, according to reports.
The fund’s mission is to amass $41 billion in financial resources, a considerable effort given its scale. In comparison, the previous funds initiated by the Big Fund in 2014 and 2019 raised approximately $19 billion and $27 billion, respectively.
Semiconductors are essential materials such as silicon used in electronic circuits and play a pivotal role in a wide array of technological applications.
Their importance has surged notably with the emergence of artificial intelligence (AI) and the intensifying global race to establish supremacy in the semiconductor industry.
The United States had already begun imposing restrictions on semiconductor exports to China, a move that garnered attention even before the AI boom.
In October 2022, the US Department of Commerce implemented updates to export controls, significantly limiting China’s ability to advance its semiconductor and supercomputing technologies.
Taiwan Semiconductor Manufacturing Company (TSMC), the world’s most valuable semiconductor firm, is situated in Taiwan but is currently constructing a $40 billion factory in Phoenix, Arizona.
This strategic move is driven by concerns of potential interference from China, with some officials in the past even suggesting that the United States would rather dismantle Taiwan’s semiconductor facilities than permit Chinese control.
Chinese President Xi Jinping has repeatedly emphasized the need for greater self-sufficiency in the semiconductor sector. In March, Xi underscored the importance of scientific and technological innovation in the face of fierce international competition.
The establishment of this extensive state-backed fund serves as a formidable response to these challenges, furthering China’s pursuit of self-reliance in the semiconductor industry despite prevailing sanctions.",Benjamin Aklama,"Featured, TECHNOLOGY","September 6, 2023",https://citibusinessnews.com/2023/09/china-launches-41-billion-fund-to-accelerate-semiconductor-industry/
Digital marketing: Event managers urged to explore growth opportunities,"Event Managers have been urged to explore the numerous digital tools for the advancement of their businesses.
The emergence of digitalization has transformed every facet of event management- from planning to the execution stages; event organizers have the options of creating the best experience for patrons through cutting -edge technology.
Speaking at a stakeholder Forum organized by the Institute for Digital Marketing and Communication, Ghana IDMC, Director of Training and Innovation at the Institute, Martin Thompson Ntem highlighted the need for players in the event management ecosystem to align with the changes caused by the digital evolution.



“Digitalization has affected many things, positively and negatively. Today we hold events online, online ticketing has become the new normal. A lot has really changed in the event management ecosystem and therefore important for players to learn from these things” he emphasized.
The forum was designed to equip local event planners and marketers with the relevant digital knowledge needed to transform their businesses to meet global standards.",Emmanuel Oppong,Busess,"September 5, 2023",https://citibusinessnews.com/2023/09/digital-marketing-event-managers-urged-to-explore-growth-opportunities/
Govt. urged to commit more investments to enhance AI competencies,"Government has been encouraged to commit more investment towards building the competencies of the student population in using Artificial Intelligence (AI) to help transform the country in the technological space.
This, according to Deep Learning Indaba, a non-profit organization will strengthen machine learning and promote African innovators towards economic resilience.
Delali Agbenyegah is one of the General Chairs of Deep Learning and he spoke on the sidelines of the INDABA X conference here in Accra.



“We need investment, so the government must actually invest in the field of AI and machine learning. There could even be an establishment of a secretariat for machine learning and AI to really promote and encourage start-ups that are making technology in the field of AI and machine learning to really make Impact,” he said.
On her part, the Head of Computer Science and Information Systems Department at Ashesi University, Dr. Ayorkor Korsah allayed fears that AI will in the near future take over the jobs of the current workforce. She rather impressed on the working communities to acquire the necessary skill sets to meet the new dynamics associated with emerging society.
“As we are thinking about AI and getting closer to automation, we also need to think very carefully about the structure of our society, the opportunities and education that people have access to,” she explained.
“The jobs that tend to fall off are the manual jobs and the repetitive jobs: these are very easy to automate. If the only skill one has is that then yes, your job might be taken. We have to leverage on ready opportunities to be educated as someone who is actually creating these AI tools to get jobs in areas where skills and human asset plays a role,” she added.",Emmanuel Oppong,"Featured, TECHNOLOGY","September 5, 2023",https://citibusinessnews.com/2023/09/govt-urged-to-commit-more-investments-to-enhance-ai-competencies/
Stakeholders in digital ecosystem charged to do more to protect child privacy,"Policy Makers in the digital ecosystem are being encouraged to deepen collaborations that safeguard the data of children across the country.
This, according to the Africa Digital Rights Hub, a not profit think and action tank agency will ensure that children optimize the usage of internet related platforms while being protected.
Teki Akuetteh is the Director of Africa Digital Rights Hub and she made these comments at the launch of the Young People, Privacy and Trust in Ghana Report here in Accra.



“We continue to see that we are not adequately protecting their data or their information when it comes to their online activities so this is essentially a clarion call to policy makers and agencies that are required to protect children and their online activities to do a lot more,” she urged.
Delivering the key note address, a retired Supreme Court judge, Prof. Justice Samuel Kofi Date-Bah, underscored the correlation between young people and technology in building the country. He thus charged policy makers to find solutions to the concerns of young people about their online privacy.
“The Digital world relentlessly collects and collates data about children who use their products but the data of these children must be protected in accordance with stipulated charters on the welfare of the child,” he said.
The Young People Privacy and Trust in Ghana Report surveyed over one hundred young people between ages 13 and 17 in Accra to discover what they think about privacy and trust in this digital context.
The report proffers eight pointer recommendations to safeguard the privacy of children by children including providing young users with more control or ownership of their data.",Emmanuel Oppong,"Featured, General, TECHNOLOGY","August 29, 2023",https://citibusinessnews.com/2023/08/stakeholders-in-digital-ecosystem-charged-to-do-more-to-protect-child-privacy/
A look into how business in Nigeria has fared since President Tinubus election,"


The performance of the business ecosystem in Nigeria, in 2023 is a subject of keen interest, as it plays a pivotal role in the country’s economic development and prosperity.






Nigeria’s private sector, comprising of businesses ranging from small and medium-sized enterprises (SMEs) to large corporations, has faced numerous challenges in recent years, but none more seemingly so than the country’s current foreign exchange rate.


On May 29, 2023, Bola Ahmed Tinubu was inaugurated as Nigeria’s new president and immediately got to work implementing some of the policies he had promised to enact. His economic initiatives began with the removal of the controversial fuel subsidies, which he announced would be removed immediately. Just then, fuel prices in the country went up from $0.26 to as high as $0.91 before flatlining to $0.80 (according to the Naira’s current exchange rate).


It goes without saying that the sharp increase in the cost of energy created an economic shock many Nigerians were not prepared for. Ultimately, inflation rose from 22.41% in May to 22.79% in June and now stands at an 18-year high of 25.8%.


The National Bureau of Statistics (NBS), notes that this increase in the inflation rate is largely a result of the president’s economic reforms. “The August inflation figure rose for an eighth straight month from July’s 24.08%, according to the National Bureau of Statistics (NBS), compounding a cost of living crisis worsened by Tinubu’s reforms,” the organization noted.


However, the removal of fuel subsidies is hardly the only work at play, as the president’s other major reform, the unification of the country’s currency rates, has devalued the Nigerian currency to its worst levels yet. Prior to the unification, Nigeria’s exchange rate against USD averaged 460.702 Naira (USD/NGN), it now averages 785.5 Naira per dollar, sometimes reaching as high as N1000.


With these complications in place, it is a wonder how the Nigerian private sector has fared, especially considering that the private sector plays a major role in generating revenue for the country. It is also important to note that the president has insisted that these two moves were the right decisions to make for Nigeria’s economic recovery.


Nigeria’s private sector


Nigeria’s private sector which cuts across financial services, manufacturing, telecoms, and consumer goods, in addition to the informal sector, and others has been a major contributor to Africa’s largest economy.


The top 35 of the companies comprising this sector, according to Nairametrics, a Nigerian business news publication, reported a combined N2.146 trillion in profits in 2023 so far against a total average of N12.1 trillion in shareholder funds. Additionally, the top ten of said companies accounted for 76% of the entire market with a joint value of N27.67 trillion. Eight of the ten companies are valued above N1 trillion.


This is a brief highlight of how much Nigeria’s private sector thrives. Some of the companies alluded to above include, GTCO, UBA, Zenith Bank, Okomu Oil, MTN Nigeria, Dangote Cement etc.


“Among the companies analyzed that recorded return on equity include, MTN Nigeria (+43.22%), Dangote Cement (+37.23%), Zenith Bank (+36.90%), Presco (+36.17%), Fidelity Bank (+34.90%), BUA Foods (+34.18%), FCMB (+33%), etc,” the report reads in part


According to Statista; “The domestic credit to the private sector as a share of GDP in Nigeria increased by 1.4 percentage points (+11.54 percent) in 2021 in comparison to the previous year. In total, the share amounted to 13.56 percent in 2021.”


Business Performance in Nigeria Year In the Past Year



As the naira resumed regular circulation after two months of depreciation, business activity in Africa’s largest economy grew in April 2023, according to a Purchasing Managers’ Index (PMI) released in May 2023 the PMI stood at 54.0. However, the next month, the new president’s new reform began to take hold of Nigeria’s economy.



Purchasing Managers’ Index (PMI) is a survey-based economic indicator designed to provide a timely insight into business conditions. Business conditions are said to be improving when readings are above 50.0 and deteriorating when values are below 50.0.


In June, the PMI dipped slightly to 53.2, and in July, business activity in Nigeria hit its lowest in 4 months on rising prices with a PMI of 51.7. In August the PMI declined further to 50.2, and in September, the country’s PMI increased slightly to 51.1.



PMI after Tinubu’s election






However, it is interesting to note that there have been lower PMIs recorded in 2023, prior to April of the year. In March the headline PMI stood at 42.3 and 44.7 in February, both the lowest so far in the year, and both under the former administration. However, the two-month disappointing figures were preceded by better figures.


As of last year, September’s PMI stood at 53.7, the following month read 53.6, November figures were 54.3, and by the last month of the year, the country’s PMI stood at 54.6.


The first month of 2023 recorded 53.5 before declining in February and March and then picking back up in April.



Nigeria’s PMI before Tinubu






Despite the fact that an earlier report revealed that President Bola Ahmed Tinubu’s reforms have had some negative impact on the economic, the figures above demonstrate the since Tinubu took over, Nigeria’s PMI has not been alarming different from the months preceeding his inuguration.


This could be because the PMI is the sum average of over 400 businesses each able to mitigate loss to varying degrees, and as such, the impact and nuances on specific businesses and industries are not detailed.


A survey of 400 businesses in the sectors of manufacturing, services, construction, and retail led to the creation of the Index, which gauges how business in the country have been performing.


It is a composite index made up of five separate indices with the following weights: New Orders (30%), Output (25%), Employment (20%), Suppliers’ Delivery Times (15%), and Stock of Items Purchased (10%), with the Delivery Times index inverted so that it moves in a similar manner.


The PMIs listed above are from Business Day, a Nigerian financial media platform.",Benjamin Aklama,Africa,"October 11, 2023",https://citibusinessnews.com/2023/10/a-look-into-how-business-in-nigeria-has-fared-since-president-tinubus-election/
The effect of the Israel-Gaza conflict and national census ripples across SAs economy,"The South African currency fell on Monday as the unrest in the Middle East fueled risk aversion in global markets, and traders anticipated the outcome of the national census, which is due this week.

At 1510 GMT, the rand was trading at 19.4100 per dollar, down 0.6% from its Friday close.


“Trade in the rand will likely remain cautious as markets wait to see how the Middle East situation develops,” TreasuryONE currency strategist Andre Cilliers said.


As reported by the American news agency, Reuters, the US dollar rose against a basket of global currencies as confrontations between Israeli troops and the Palestinian militant group Hamas increased, sending investors fleeing to the protection of the greenback.

“While South Africa is geographically far removed from the Israel/Gaza conflict, (it) is not deemed to have shown complete neutrality towards the Russian/Ukraine war and concerns exist that this may be repeated, which would undermine the rand further,” Investec economist Annabel Bishop said in a research note.


The results from South Africa’s 2022 census, the first in more than ten years and the fourth population and housing survey since apartheid, will be made public on Tuesday by the country’s statistics office.


It is anticipated to provide an in-depth examination of the economy that will boost planning and growth in the most developed economy in Africa.


The data will be the market’s main focus as it provides information on the South African economy and its battle with high unemployment.


The blue-chip Top-40 index (.JTOPI) of the Johannesburg Stock Exchange maintained its position, finishing unchanged. The benchmark 2030 government bond for South Africa was less strong; its yield increased by 4 basis points to 10.93%.






Source:
Business Insider Africa",Benjamin Aklama,Africa,"October 10, 2023",https://citibusinessnews.com/2023/10/the-effect-of-the-israel-gaza-conflict-and-national-census-ripples-across-sas-economy/
West Africa records growth despite coups and underperformance of its largest economies,"Sub-Saharan Africa’s economic recovery is defined by certain subregions overperforming in comparison to the regional average and others underperforming.

The World Bank relayed the aforementioned information in its Africa’s Pulse bi-annual report. The global lender identified how Africa is doing based on regional performance, which supports its evaluation.


The report shows that while the Economic and Monetary Community of Central Africa (CEMAC) and the largest economies in Africa such as Nigeria and South Africa have underperformed, regions like the East African Community and the West African Economic and Monetary Union (WAEMU) are performing better than the regional average in 2023.


The presence of large areas of high development and small areas of low growth that are correlated with economic and political stability (or lack thereof) serves as confirmation of the significant diversity in growth between countries in the region.

More than three-quarters of the GDP of Sub-Saharan Africa is generated by the ten largest economies, seven of which are expanding at rates that are below their long-term average growth. Sudan, Ghana, and Angola are three of the nations that will do worse in 2023 than they did from 2001-2019 in terms of growth rates.


Nevertheless, development is anticipated to pick up for the majority of nations as the projected annual average growth rate for 2024-25 is greater than that of 2023 for 39 of the region’s 47 countries.


The report also notes that the largest economy in West Africa, Nigeria, is expected to experience a decline in growth from 3.3 percent in 2022 to 2.9 percent in 2023.


Nigeria’s “oil production remains below the OPEC+ quota amid capacity issues and lower international oil prices. Non-oil economic activity—particularly industry and services—still supports growth, although policy actions to remove fuel subsidies and unify the exchange rates might be weighing on these activities in the short term,” the report reads in part.






Source:
Business Insider Africa",Benjamin Aklama,Africa,"October 10, 2023",https://citibusinessnews.com/2023/10/west-africa-records-growth-despite-coups-and-underperformance-of-its-largest-economies/
