title,content,author,category,published_date,page_url
Govt. urged to commit more investments to enhance AI competencies,"Government has been encouraged to commit more investment towards building the competencies of the student population in using Artificial Intelligence (AI) to help transform the country in the technological space.
This, according to Deep Learning Indaba, a non-profit organization will strengthen machine learning and promote African innovators towards economic resilience.
Delali Agbenyegah is one of the General Chairs of Deep Learning and he spoke on the sidelines of the INDABA X conference here in Accra.



“We need investment, so the government must actually invest in the field of AI and machine learning. There could even be an establishment of a secretariat for machine learning and AI to really promote and encourage start-ups that are making technology in the field of AI and machine learning to really make Impact,” he said.
On her part, the Head of Computer Science and Information Systems Department at Ashesi University, Dr. Ayorkor Korsah allayed fears that AI will in the near future take over the jobs of the current workforce. She rather impressed on the working communities to acquire the necessary skill sets to meet the new dynamics associated with emerging society.
“As we are thinking about AI and getting closer to automation, we also need to think very carefully about the structure of our society, the opportunities and education that people have access to,” she explained.
“The jobs that tend to fall off are the manual jobs and the repetitive jobs: these are very easy to automate. If the only skill one has is that then yes, your job might be taken. We have to leverage on ready opportunities to be educated as someone who is actually creating these AI tools to get jobs in areas where skills and human asset plays a role,” she added.",Emmanuel Oppong,"Featured, TECHNOLOGY","September 5, 2023",https://citibusinessnews.com/2023/09/govt-urged-to-commit-more-investments-to-enhance-ai-competencies/
Stakeholders in digital ecosystem charged to do more to protect child privacy,"Policy Makers in the digital ecosystem are being encouraged to deepen collaborations that safeguard the data of children across the country.
This, according to the Africa Digital Rights Hub, a not profit think and action tank agency will ensure that children optimize the usage of internet related platforms while being protected.
Teki Akuetteh is the Director of Africa Digital Rights Hub and she made these comments at the launch of the Young People, Privacy and Trust in Ghana Report here in Accra.



“We continue to see that we are not adequately protecting their data or their information when it comes to their online activities so this is essentially a clarion call to policy makers and agencies that are required to protect children and their online activities to do a lot more,” she urged.
Delivering the key note address, a retired Supreme Court judge, Prof. Justice Samuel Kofi Date-Bah, underscored the correlation between young people and technology in building the country. He thus charged policy makers to find solutions to the concerns of young people about their online privacy.
“The Digital world relentlessly collects and collates data about children who use their products but the data of these children must be protected in accordance with stipulated charters on the welfare of the child,” he said.
The Young People Privacy and Trust in Ghana Report surveyed over one hundred young people between ages 13 and 17 in Accra to discover what they think about privacy and trust in this digital context.
The report proffers eight pointer recommendations to safeguard the privacy of children by children including providing young users with more control or ownership of their data.",Emmanuel Oppong,"Featured, General, TECHNOLOGY","August 29, 2023",https://citibusinessnews.com/2023/08/stakeholders-in-digital-ecosystem-charged-to-do-more-to-protect-child-privacy/
A look into how business in Nigeria has fared since President Tinubus election,"


The performance of the business ecosystem in Nigeria, in 2023 is a subject of keen interest, as it plays a pivotal role in the country’s economic development and prosperity.






Nigeria’s private sector, comprising of businesses ranging from small and medium-sized enterprises (SMEs) to large corporations, has faced numerous challenges in recent years, but none more seemingly so than the country’s current foreign exchange rate.


On May 29, 2023, Bola Ahmed Tinubu was inaugurated as Nigeria’s new president and immediately got to work implementing some of the policies he had promised to enact. His economic initiatives began with the removal of the controversial fuel subsidies, which he announced would be removed immediately. Just then, fuel prices in the country went up from $0.26 to as high as $0.91 before flatlining to $0.80 (according to the Naira’s current exchange rate).


It goes without saying that the sharp increase in the cost of energy created an economic shock many Nigerians were not prepared for. Ultimately, inflation rose from 22.41% in May to 22.79% in June and now stands at an 18-year high of 25.8%.


The National Bureau of Statistics (NBS), notes that this increase in the inflation rate is largely a result of the president’s economic reforms. “The August inflation figure rose for an eighth straight month from July’s 24.08%, according to the National Bureau of Statistics (NBS), compounding a cost of living crisis worsened by Tinubu’s reforms,” the organization noted.


However, the removal of fuel subsidies is hardly the only work at play, as the president’s other major reform, the unification of the country’s currency rates, has devalued the Nigerian currency to its worst levels yet. Prior to the unification, Nigeria’s exchange rate against USD averaged 460.702 Naira (USD/NGN), it now averages 785.5 Naira per dollar, sometimes reaching as high as N1000.


With these complications in place, it is a wonder how the Nigerian private sector has fared, especially considering that the private sector plays a major role in generating revenue for the country. It is also important to note that the president has insisted that these two moves were the right decisions to make for Nigeria’s economic recovery.


Nigeria’s private sector


Nigeria’s private sector which cuts across financial services, manufacturing, telecoms, and consumer goods, in addition to the informal sector, and others has been a major contributor to Africa’s largest economy.


The top 35 of the companies comprising this sector, according to Nairametrics, a Nigerian business news publication, reported a combined N2.146 trillion in profits in 2023 so far against a total average of N12.1 trillion in shareholder funds. Additionally, the top ten of said companies accounted for 76% of the entire market with a joint value of N27.67 trillion. Eight of the ten companies are valued above N1 trillion.


This is a brief highlight of how much Nigeria’s private sector thrives. Some of the companies alluded to above include, GTCO, UBA, Zenith Bank, Okomu Oil, MTN Nigeria, Dangote Cement etc.


“Among the companies analyzed that recorded return on equity include, MTN Nigeria (+43.22%), Dangote Cement (+37.23%), Zenith Bank (+36.90%), Presco (+36.17%), Fidelity Bank (+34.90%), BUA Foods (+34.18%), FCMB (+33%), etc,” the report reads in part


According to Statista; “The domestic credit to the private sector as a share of GDP in Nigeria increased by 1.4 percentage points (+11.54 percent) in 2021 in comparison to the previous year. In total, the share amounted to 13.56 percent in 2021.”


Business Performance in Nigeria Year In the Past Year



As the naira resumed regular circulation after two months of depreciation, business activity in Africa’s largest economy grew in April 2023, according to a Purchasing Managers’ Index (PMI) released in May 2023 the PMI stood at 54.0. However, the next month, the new president’s new reform began to take hold of Nigeria’s economy.



Purchasing Managers’ Index (PMI) is a survey-based economic indicator designed to provide a timely insight into business conditions. Business conditions are said to be improving when readings are above 50.0 and deteriorating when values are below 50.0.


In June, the PMI dipped slightly to 53.2, and in July, business activity in Nigeria hit its lowest in 4 months on rising prices with a PMI of 51.7. In August the PMI declined further to 50.2, and in September, the country’s PMI increased slightly to 51.1.



PMI after Tinubu’s election






However, it is interesting to note that there have been lower PMIs recorded in 2023, prior to April of the year. In March the headline PMI stood at 42.3 and 44.7 in February, both the lowest so far in the year, and both under the former administration. However, the two-month disappointing figures were preceded by better figures.


As of last year, September’s PMI stood at 53.7, the following month read 53.6, November figures were 54.3, and by the last month of the year, the country’s PMI stood at 54.6.


The first month of 2023 recorded 53.5 before declining in February and March and then picking back up in April.



Nigeria’s PMI before Tinubu






Despite the fact that an earlier report revealed that President Bola Ahmed Tinubu’s reforms have had some negative impact on the economic, the figures above demonstrate the since Tinubu took over, Nigeria’s PMI has not been alarming different from the months preceeding his inuguration.


This could be because the PMI is the sum average of over 400 businesses each able to mitigate loss to varying degrees, and as such, the impact and nuances on specific businesses and industries are not detailed.


A survey of 400 businesses in the sectors of manufacturing, services, construction, and retail led to the creation of the Index, which gauges how business in the country have been performing.


It is a composite index made up of five separate indices with the following weights: New Orders (30%), Output (25%), Employment (20%), Suppliers’ Delivery Times (15%), and Stock of Items Purchased (10%), with the Delivery Times index inverted so that it moves in a similar manner.


The PMIs listed above are from Business Day, a Nigerian financial media platform.",Benjamin Aklama,Africa,"October 11, 2023",https://citibusinessnews.com/2023/10/a-look-into-how-business-in-nigeria-has-fared-since-president-tinubus-election/
The effect of the Israel-Gaza conflict and national census ripples across SAs economy,"The South African currency fell on Monday as the unrest in the Middle East fueled risk aversion in global markets, and traders anticipated the outcome of the national census, which is due this week.

At 1510 GMT, the rand was trading at 19.4100 per dollar, down 0.6% from its Friday close.


“Trade in the rand will likely remain cautious as markets wait to see how the Middle East situation develops,” TreasuryONE currency strategist Andre Cilliers said.


As reported by the American news agency, Reuters, the US dollar rose against a basket of global currencies as confrontations between Israeli troops and the Palestinian militant group Hamas increased, sending investors fleeing to the protection of the greenback.

“While South Africa is geographically far removed from the Israel/Gaza conflict, (it) is not deemed to have shown complete neutrality towards the Russian/Ukraine war and concerns exist that this may be repeated, which would undermine the rand further,” Investec economist Annabel Bishop said in a research note.


The results from South Africa’s 2022 census, the first in more than ten years and the fourth population and housing survey since apartheid, will be made public on Tuesday by the country’s statistics office.


It is anticipated to provide an in-depth examination of the economy that will boost planning and growth in the most developed economy in Africa.


The data will be the market’s main focus as it provides information on the South African economy and its battle with high unemployment.


The blue-chip Top-40 index (.JTOPI) of the Johannesburg Stock Exchange maintained its position, finishing unchanged. The benchmark 2030 government bond for South Africa was less strong; its yield increased by 4 basis points to 10.93%.






Source:
Business Insider Africa",Benjamin Aklama,Africa,"October 10, 2023",https://citibusinessnews.com/2023/10/the-effect-of-the-israel-gaza-conflict-and-national-census-ripples-across-sas-economy/
West Africa records growth despite coups and underperformance of its largest economies,"Sub-Saharan Africa’s economic recovery is defined by certain subregions overperforming in comparison to the regional average and others underperforming.

The World Bank relayed the aforementioned information in its Africa’s Pulse bi-annual report. The global lender identified how Africa is doing based on regional performance, which supports its evaluation.


The report shows that while the Economic and Monetary Community of Central Africa (CEMAC) and the largest economies in Africa such as Nigeria and South Africa have underperformed, regions like the East African Community and the West African Economic and Monetary Union (WAEMU) are performing better than the regional average in 2023.


The presence of large areas of high development and small areas of low growth that are correlated with economic and political stability (or lack thereof) serves as confirmation of the significant diversity in growth between countries in the region.

More than three-quarters of the GDP of Sub-Saharan Africa is generated by the ten largest economies, seven of which are expanding at rates that are below their long-term average growth. Sudan, Ghana, and Angola are three of the nations that will do worse in 2023 than they did from 2001-2019 in terms of growth rates.


Nevertheless, development is anticipated to pick up for the majority of nations as the projected annual average growth rate for 2024-25 is greater than that of 2023 for 39 of the region’s 47 countries.


The report also notes that the largest economy in West Africa, Nigeria, is expected to experience a decline in growth from 3.3 percent in 2022 to 2.9 percent in 2023.


Nigeria’s “oil production remains below the OPEC+ quota amid capacity issues and lower international oil prices. Non-oil economic activity—particularly industry and services—still supports growth, although policy actions to remove fuel subsidies and unify the exchange rates might be weighing on these activities in the short term,” the report reads in part.






Source:
Business Insider Africa",Benjamin Aklama,Africa,"October 10, 2023",https://citibusinessnews.com/2023/10/west-africa-records-growth-despite-coups-and-underperformance-of-its-largest-economies/
World Bank projects Africas economy to slow down to 2.5%,"Sub-Saharan Africa’s economic outlook remains bleak amid an elusive growth recovery.
According to the latest World Bank Africa’s Pulse report, rising instability, weak growth in the region’s largest economies, and lingering uncertainty in the global economy are dragging down growth prospects in the region.
Economic growth in Sub-Saharan Africa is forecast to decelerate to 2.5% in 2023, from 3.6% in 2022. South Africa’s GDP is expected to only grow by 0.5% in 2023 as energy and transportation bottlenecks continue to bite.



Nigeria and Angola are projected to grow at 2.9% and 1.3% respectively, due to lower international prices and currency pressures affecting oil and non-oil activity.
Increased conflict and violence in the region weigh on economic activity, and this rising fragility may be exacerbated by climatic shocks. In Sudan, economic activity is expected to contract by 12% because of the internal conflict which is halting production, destroying human capital, and crippling state capacity.
In per capita terms, growth in Sub-Saharan Africa has not increased since 2015. In fact, the region is projected to contract at an annual average rate per capita of 0.1% over 2015-2025, thus potentially marking a lost decade of growth in the aftermath of the 2014-15 plunge in commodity prices.
“The region’s poorest and most vulnerable people continue to bear the economic brunt of this slowdown, as weak growth translates into slow poverty reduction and poor job growth,” said Andrew Dabalen, World Bank Chief Economist for Africa.
“With up to 12 million young Africans entering the labor market across the region each year, it has never been more urgent for policymakers to transform their economies and deliver growth to people through better jobs.”
Despite the gloomy outlook, there are a few bright spots. Inflation is expected to decline from 9.3% in 2022 to 7.3% in 2023 and fiscal balances are improving in African countries that are pursuing prudent and coordinated macroeconomic policies.
In 2023, the Eastern African community (EAC) is expected to grow by 4.9% while the West African Economic and Monetary Union (WAEMU) is set to grow by 5.1%. However, debt distress remains widespread with 21 countries at high risk of external debt distress or in debt distress as of June 2023.
Overall, current growth rates in the region are inadequate to create enough high-quality jobs to meet increases in the working-age population.
Current growth patterns generate only 3 million formal jobs annually, thus leaving many young people underemployed and engaged in casual, piecemeal, and unstable work that does not make full use of their skills.
Creating job opportunities for the youth will drive inclusive growth and turn the continent’s demographic wealth into an economic dividend.
“The urgency of the jobs challenge in Sub-Saharan Africa is underscored by the huge opportunity from demographic transitions that we have seen in other regions,” said Nicholas Woolley, World Bank Economist and contributor to the report.
“This will require an ecosystem that facilitates private-sector development and firm growth, as well as skill development that matches business demand.”
The development of labor-intensive manufacturing seems to be missing in Africa, limiting further effects for the indirect job creation in support services and international trade. This may be partly due to a lack of capital, which continues to hamper the structural transformation required for good quality jobs.
While the region contributes 12% of the global working age population, Sub-Saharan Africa owns only 2% of the global capital stock. This means people have fewer assets with which to be productive in Sub-Saharan Africa, compared to other regions.
The report identifies a set of policies to overcome hurdles and unleash job creation in Sub-Saharan Africa, including:
Cost-effective private sector reforms, focused on increasing competition, uniform policy enforcement across firm sizes, and regulatory alignment with regional trading partners.
Governments can also help identify and support early-stage growth of businesses through more inclusive procurement practices and promotion of local businesses abroad.
Investment in education is necessary to boost semi-skilled occupations for the region. Interventions that improve learning in school are more effective than those increasing school attendance alone, while vocational education can be useful for addressing the underemployed and those who have missed out on education as children.
Education of girls and access to jobs for women can reduce potential productivity loss from the misallocation of female labor. Cash transfers have proven effective in increasing girls’ school enrollment and attendance, as well as in curbing pregnancies among school-age girls.

Source:
World Bank

Tags: Africa EconomySlow growthWorld Bank",Benjamin Aklama,"Africa, Featured","October 5, 2023",https://citibusinessnews.com/2023/10/world-bank-projects-africas-economy-to-slow-down-to-2-5/
Billion dollar opioid addiction market fuels Nigerias drug crisis,"A growing market of addiction to synthetic opioids estimated at over $1 billion has been identified as the fastest-growing challenge in Nigeria’s drug crisis, apart from cocaine and heroin trafficking.
The emerging challenge is fuelled by the activities of organized crime syndicates that specialize in the production, use, and trafficking of drugs, according to a report by the United Nations Office on Drugs and Crime (UNODC) and the National Institute for Security Studies (NISS).
With a total of 16 methamphetamine labs seized by the Nigerian Drug Law Enforcement Agency (NDLEA) as of 2019, opioid production is aided by the importation of certain chemicals for the local pharmaceutical industry.



“The most important domestic drug market is that of synthetic opioids. The number of consumers is so large that the market is estimated to be worth more than $1 billion annually, likely marking Nigeria’s single highest-value drug market,” the report states.
Most opioid usage is reportedly connected to Tramadol, which comes in pill form. Although not illicit, the wide non-medical use in Nigeria is illegal.


Almost all the tramadol seized in Nigeria in containers between 2011 and 2019 was manufactured in South and Southeast Asia. Ports in Benin Republic and Togo, which often serve as conduits for goods destined for Nigeria, also seize large volumes of the drug.
Following the import and production ban of codeine cough syrup in Nigeria in 2018, it is likely that supplies are being diverted from neighboring countries, the report said.
Prices of tramadol in Nigeria rose five-fold between 2017 and 2021. Moreover, Nigeria remains a hub in the transnational cocaine and heroin trade, with cocaine coming from Latin America using Nigeria and neighboring countries as a transit hub also a matter of concern. Most cocaine couriered into Nigeria today comes from São Paolo (Brazil) through Addis Ababa (Ethiopia) to Cotonou (Benin Republic) or Lagos (Nigeria).
While Nigeria has a system in place to limit the distribution of controlled medicines to licensed pharmacists, it appears to be widely disregarded. As one group of academics observed
Much of the cannabis produced is consumed locally, while most of the methamphetamine produced seems to be exported.
A prisoner interviewed by UNODC for the report explaining the details of his role as a recruiter of labour for a cannabis plantation said he recruited dozens of boys from his community who were transported by bus to work for a year on cannabis fields in another state.

The boys were paid N120,000 naira for one year’s work after their living costs had been deducted. Some of the boys used these funds to buy cannabis to sell in the city.
In this way, part of the distribution network proceeded organically from the cultivation operation.
One survey of communities in Bayelsa State found that “the typical cultivator was a wealthy or a rich man with a strong network and connections with government officials.”
One cultivator interviewed in prison by UNODC described a 50-member association of farmers with democratically elected officers to represent their common interests, including protection from law enforcement.
The chairman of this group was said to be a person of considerable social and financial influence.
The cultivator interviewed claimed to net N2 million (about $5,000) per year.
Citing the NDLEA, the report shows that cannabis sold for between N40,000 and N50,000 naira for a 50-kilogram bag in 2015 and N25,000 for a 25-kilogram bag in 2016.
Although there has been considerable seasonal variation, with dry season prices rising to N80, 000 per bag.
On the low end, this is about $100 for 50 kilograms, or one-fifth of one US cent per gram, suggesting a low-quality, low-investment bulk product.

The relatively cheap product can generate significant profits for the people who work in the market.
Distributors reported purchasing large volumes of cannabis and reselling them for two or three times the purchase price. One female prisoner, who bought from a source and sold to urban retailers, reported getting a loan for this purpose from a registered microfinance bank in Nigeria.





Source:
businessday.ng",Benjamin Aklama,Africa,"October 3, 2023",https://citibusinessnews.com/2023/10/billion-dollar-opioid-addiction-market-fuels-nigerias-drug-crisis/
Nigeria aims for $5 billion tech investment by 2027,"Nigeria is setting its sights on attracting $5 billion in annual tech startup investments by 2027, unveiling a strategic plan to bolster the local tech ecosystem and foster innovation.
Dr. Bosun Tijani, the Minister of Communications, Innovation, and Digital Economy, announced this ambitious goal as part of the country’s broader plan to accelerate its digital economy.
In a report titled “Accelerating our Collective Prosperity through Technical Efficiency: A Strategic Plan for the Federal Ministry of Communications, Innovation & Digital Economy,” Dr. Tijani highlighted the pivotal role of innovation, entrepreneurship, and access to financing in the global tech landscape. He emphasized the ministry’s commitment to nurturing startups, particularly those pioneering groundbreaking solutions across key economic sectors, Business Insider Africa reported.



Acknowledging the importance of patient capital in startup growth, the minister stated that the ministry aims to boost the availability of such capital locally. The objective is to create an environment conducive to startups raising the necessary funds to thrive within Nigeria, ultimately encouraging more startups to establish themselves in the country.
To measure the effectiveness of this strategy, Dr. Tijani outlined a clear target: “Increase capital raised by Nigerian tech startups 50 percent year-on-year from ~$1 billion/yr in 2022 to $5 billion/yr in 2027.”
Furthermore, the ministry plans to establish an active sandbox environment to inspire and empower entrepreneurs and innovators to devise specialized solutions for industries that have had limited exposure to technological advancements.
Nigeria also aims to substantially boost the domiciliation of local tech startups, with a target of increasing it from less than 1 percent to 25 percent by 2027. This move is expected to enhance the startups’ contributions to the Nigerian economy significantly.
Dr. Tijani stressed the growing significance of digital transformation and innovation as drivers of economic progress. He underscored the unique opportunity presented by the intersection of a robust digital economy and Nigeria’s innovative and youthful population, envisioning a path toward prosperity, inclusivity, and global relevance.
Nigeria’s strategic plan reflects its commitment to positioning itself as a prominent player in the global tech landscape, fostering an ecosystem conducive to innovation, investment, and sustainable growth.",Benjamin Aklama,Africa,"October 3, 2023",https://citibusinessnews.com/2023/10/nigeria-aims-for-5-billion-tech-investment-by-2027/
Punitive domestic tariffs threaten African trade,"Tariff and non-tariff barriers in the country remain a real threat to the vision of a liberalised African trade market under the African Continental Free Trade Area (AfCFTA).
This is despite the fact that Ghana’s legal framework supports free trade, says a study that revealed tariff barriers are imposed as taxes and duties on imports – while non-tariff barriers (NTBs) encompass protectionist policies against foreign trade.
Combined, it said, they threaten the idea of a free continental free trade market.



Under the AFCFTA’s mandate for gradually reducing tariffs and eliminating non-tariff barriers, Ghana is expected to liberalise tariffs over ten years and remove non-tariff barriers.
“Removing these restrictions will significantly increase trade within African countries,” says the study dubbed— Situational analysis of Ghana’s AFCFTA preparedness: a review of the legal, policy and regulatory Framework for implementation of the African Continental Free Trade Agreement (AFCFTA in Ghana).
Produced by Ishmael Yamson & Associates and Sam Okudzeto & Associates on behalf of the University of Professional Studies-Accra (UPSA) Law School, the report underscores the necessity of addressing certain challenges within the domestic legal framework to enhance the AfCFTA’s implementation.
These challenges encompass the absence of harmonisation in laws, regulations and standards across the continent.
The report suggests the country should strive to align its laws with those of other African nations to facilitate the smooth movement of goods and services across borders.
Furthermore, it highlights that insufficient funding for policy implementation, coupled with a deficiency in the necessary skills for policy execution – along with issues such as transparency deficits, inconsistent and overlapping regulations and a centralised and costly bureaucratic system – pose significant challenges.
These challenges make enforcement difficult, and compliance confusing and costly; further impeding the country’s effective participation in the free trade area.
Ghana must excel in AfCFTA implementation
In response to the report, Dr. Fareed Arthur, Head-National AfCFTA Coordination Office, expressed gratitude to UPSA Law School and the authors for their extensive work.
He also mentioned that while he appreciates the report, there are certain points on which he holds differing opinions.
“Depending on where and what you are looking at, the issue of preparedness comes out differently. It [AfCFTA] is a new experiment. We are still negotiating parts of the World Trade Organisation protocols even after its existence for over 50 years. In these agreements, you can never be entirely prepared because it’s an ongoing and evolving process.  AfCFTA is not a one-time event that you prepare for and then simply sit,” said Dr. Arthur.
With that said, he believes the study’s findings will contribute to the government’s efforts in harnessing the benefits which AfCFTA bring, saying: “The narrative is that Ghana consistently perceives itself as a leading force in the political liberation of this continent. We believe that AfCFTA represents the economic frontier, and as such Ghana must excel in its implementation”.
AfCTA must never fail
The commencement of AfCFTA creates the world’s largest free trade area, encompassing the most countries in its reach.
This historic pact links 55 countries, uniting 1.3 billion people and boasting a collective gross domestic product (GDP) valued at US$ 3.4 trillion.
Moreover, it holds the promise of uplifting 30 million individuals from extreme poverty. However, realising its full potential hinges on the implementation of substantial policy reforms and the facilitation of trade.
Deputy Trade and Industry Minister, Michael Okyere Baafi – who launched the report, emphasised that the concept of free trade on the continent is not only a game-changer but also an opportunity for Africans to discover and leverage the potential of Africa to their advantage.
He also envisions this development as a means to transform the African continent into a place that is regarded as the best in the world by everyone.
“We are exploring Africa to see the opportunities available. So, let’s make sure that Africans take advantage of all the opportunities available in Africa. This is the way to make the continent rich and avoid travelling to the West for loans,” he said.
“So, we cannot fail. It’s important that as a country we strive to ensure this concept [AfCFTA] works, as host of the secretariat. It must never be allowed to fail,” he added.

Source:
thebftonline.com

Tags: AfCFTATrade Barriers",Benjamin Aklama,,"October 3, 2023",https://citibusinessnews.com/2023/10/punitive-domestic-tariffs-threaten-african-trade/
South Africa adds Ghana to E Visa list,"The South African government has announced that Ghana has been added to the E Visa list.
This means that Ghanaian citizens seeking to travel to South Africa can now apply for visas online, without having to visit the South African High Commission in Accra.
This was announced in a statement issued by the South African High Commission to Ghana today, September 28, 2023.



“The High Commission of the Republic of South Africa wishes to inform that Ghana has been added by the Government of the Republic of South Africa on the E Visa list, which means that Ghanaian Nationals can apply online for visas to South Africa without visiting the High Commission.”
“The information is available on the portal of the Department of Home Affairs of the Republic of South Africa. Ghanaians are urged to visit the following website www.dha.gov.za to obtain more information,” the High Commission added.
The High Commission however noted that the normal requirements such as passport details, a letter of invitation/proof of accommodation and a bank statement would be verified on arrival at the point of entry.",citibusinessnews,"Africa, Featured","September 28, 2023",https://citibusinessnews.com/2023/09/south-africa-adds-ghana-to-e-visa-list/
"Ofori-Atta commends G20 for AUs inclusion, urges common voice","The Minister for Finance, Ken Ofori-Atta says Africa now has the opportunity to contribute to key global issues and push for common interests that would help accelerate economic development in the region.
Mr. Ofori-Atta’s optimism follows the recent inclusion of the African Union in the Group of 20 most important industrialized and developing economies, also known as the G20. It becomes the second regional bloc to join the group after the European Union.
‘There had been several decisions taken without Africa on the board and thank God the G20 agreed that Africa will have a seat so we will be part of the designing the solutions to our Global challenges,’’ the Finance Minister said.



He was speaking at a panel on the Energy Transition Accelerator organized by the Rockefeller Foundation on the sidelines of the ongoing United Nations General Assembly.
The minister added that the inclusion is long overdue, hoping that it will create a balance in global institutions.
The Group of 20
The G20 was formed as an informal group in 1999 in the wake of the Asian financial crisis, providing a platform for finance ministers and central bank governors from 20 of the world’s largest and emerging economies. It later included heads of state and governments.
The group has since widened its scope beyond finance and economics, adding some of the world’s pressing challenges to its agenda. It includes health, climate change, food security, energy and sustainable development.
‘Our admission provides another opportunity to push for accelerated reforms in the global financial system to ensure developing nations are treated fairly,’ Mr Ofori-Atta said.
Until the admission of the African Union as a permanent member, the 19-member group jointly accounted for more than 80% of global productivity, 75% of global trade and about two-thirds of the world’s population.
Despite Africa joining the group with 3% of global economic output, the 55 member states come with a population of 1.3 billion people, largely in their youthful and productive stages of life.
The continent is aggressively pushing for inclusion at all international tables where decisions that affect its people are taken.
The Finance Minister said Africa will come with common positions on issues of international concern, especially the ones that affect the continent the most.
‘Africa will speak with one voice to ensure we make good use of our membership to help realize the aspirations of our people,’ Mr Ofori-Atta stated.",citibusinessnews,"Africa, Featured","September 21, 2023",https://citibusinessnews.com/2023/09/ofori-atta-commends-g20-for-aus-inclusion-urges-common-voice/
Ghana Airports Company (GACL) Earns Top Honor as Most Profitable State-Owned Enterprise at PELT Awards 2022,"Ghana Airports Company Limited (GACL) has earned the prestigious title of “Most Profitable State-Owned Enterprise” for the year 2022 at the Public Enterprises League Table (PELT) Awards, an event organized by the State Interests and Governance Authority (SIGA).
In a citation presented at the ceremony, GACL was commended for achieving the highest profitability parameter under the Performance Contract Key Performance Index. The award acknowledges GACL’s exceptional financial performance.
During the assessment year, international passenger traffic, including transit passengers, demonstrated a strong recovery, reaching 83.9% of the levels seen in 2019. In 2022, the full-year passenger traffic stood at 1,953,246, in contrast to the 2,328,750 recorded in 2019. On the domestic front, passenger traffic increased by a notable 23.4%, rising from 690,314 in 2019 to 852,101 by the close of 2022.



Upon receiving the award, the Managing Director of GACL, Mrs. Pamela Djamson–Tettey, expressed her gratitude, saying, “It is an immense honor to accept this award on behalf of the entire Ghana Airports team. This achievement would not have been possible without the unwavering dedication of our team. Their collective determination to overcome the challenges posed by the aftermath of the COVID-19 pandemic is commendable.”
Mrs. Djamson Tettey noted that “this award is bestowed upon us at a time when GACL continues to meet its financial obligations arising from the Term Loan Facility used for the construction of Terminal 3. Additionally, the Domestic Airport Passenger Service Charge (APSC) remains at GH₵ 5 per passenger. We are aware of ongoing discussions to secure a review of the Domestic Airport Passenger Service Charge (APSC). This is of great importance, as the proposed upward adjustment will support our efforts to maintain the newly constructed airports in the regions to world-class standards. The future looks promising, and we are confident and committed to sustaining this path of profitability.”
Ghana Airports Company Limited was established in 2006 with a mandate to plan, develop, manage, and maintain airports in Ghana, including Kotoka International Airport and the regional airports such as Tamale, Kumasi, Sunyani, Wa, and Ho.
The company’s vision is to position Ghana as the preferred aviation hub and a leader in airport business in West Africa.",citibusinessnews,Local Economy,"October 18, 2023",https://citibusinessnews.com/2023/10/ghana-airports-company-gacl-earns-top-honor-as-most-profitable-state-owned-enterprise-at-pelt-awards-2022/
"IMF: Ghana has fulfilled obligations, awaiting creditor action on debt restructuring","The Director of the African Department at the International Monetary Fund (IMF), Abebe Aemro Selassie, has confirmed that Ghana has taken the required steps to secure the long-awaited financing assurance from its external creditors.
He added that the IMF is patiently awaiting responses from bilateral creditors.
“I have to tell you that whereas it took something like nine months or more for Zambia to get the official creditor committee to be created, in Ghana’s case, it was fairly rapid…Ghana has done its fair share and it’s for the creditors to take steps,” Mr. Selassie said when addressing journalists following the publication of Africa’s Regional Outlook Report during the Annual IMF/World Bank meetings in Marrakesh, Morocco.



He added “We’re not going to be asking the government to do more adjustment because creditors haven’t asked either. We will provide all the information necessary, so creditors can move, allowing us to go to the Board as soon as possible.”
Finance Minister Ken Ofori-Atta earlier disclosed that Ghana had secured assurances from both China and France regarding the Memorandum of Outstanding (MoU) for the restructuring of the country’s external bilateral debts.
“We have met the Central Bank Governor of China and we don’t perceive any opposition or reluctance in participating positively when it comes to the Memorandum of Understanding on restructuring of our external bilateral debts” the finance minister said.
Responding to inquiries from journalists at the Annual International Monetary Fund/World Bank meetings in Marrakesh, Morocco, Mr Ofori-Atta added, “The Chinese government within the past months is close to reaching a similar deal with Zambia, Sri Lanka and Suriname, so following that trend, we expect some similar cooperation from them when it comes to Ghana”.
Mr Ofori-Atta in an earlier interview described the IMF-World Bank Annual Meetings as an opportunity for a new beginning for the global financial architecture.
In his remarks at a Roundtable Discussion on “IMF Policy Priorities,” Mr Ofori-Atta charged the IMF to strengthen the global financial safety net through bold reforms to the global financial architecture.
During the Roundtable hosted by US Treasury Secretary, Janet Yellen, Mr Ofori-Atta praised the transformative leadership of IMF Managing Director, Kristalina Georgieva, which has led to the achievement of truly momentous things.
He however continued, “We need to stretch the IMF to do more. The need is great. And at these Annual Meetings, the developing world is asking the international community to do all it can to advance a reform agenda that ensures institutions like the IMF have the requisite mandates, financing, and governance models to deliver transformative impact.”",citibusinessnews,"Featured, Local Economy","October 16, 2023",https://citibusinessnews.com/2023/10/imf-ghana-has-fulfilled-obligations-awaiting-creditor-action-on-debt-restructuring/
